V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Industry_codelist,Industry,Provision_codelist,Provision
,x,24.0,Year,2016,K02000001,,,Mining and quarrying,,Male,,Mining and quarrying ,,Defined benefit
38.3,,8.8,Year,2016,K02000001,,,Mining and quarrying,,Male,,Mining and quarrying ,,Defined contribution
23.4,,13.0,Year,2016,K02000001,,,Mining and quarrying,,Male,,Mining and quarrying ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Mining and quarrying,,Male,,Mining and quarrying ,,Group self-invested personal pension
13.7,,17.0,Year,2016,K02000001,,,Mining and quarrying,,Male,,Mining and quarrying ,,Group stakeholder pension
,x,57.0,Year,2016,K02000001,,,Mining and quarrying,,Male,,Mining and quarrying ,,Unknown pension provision
15.4,,16.0,Year,2016,K02000001,,,Mining and quarrying,,Male,,Mining and quarrying ,,No pension provision
,,,Year,2016,K02000001,,,Less than £100,,Male,,Mining and quarrying ,,Defined benefit
,,,Year,2016,K02000001,,,Less than £100,,Male,,Mining and quarrying ,,Defined contribution
,,,Year,2016,K02000001,,,Less than £100,,Male,,Mining and quarrying ,,Group personal pension
,,,Year,2016,K02000001,,,Less than £100,,Male,,Mining and quarrying ,,Group self-invested personal pension
,,,Year,2016,K02000001,,,Less than £100,,Male,,Mining and quarrying ,,Group stakeholder pension
,,,Year,2016,K02000001,,,Less than £100,,Male,,Mining and quarrying ,,Unknown pension provision
,,,Year,2016,K02000001,,,Less than £100,,Male,,Mining and quarrying ,,No pension provision
,x,81.0,Year,2016,K02000001,,,£100 - £200,,Male,,Mining and quarrying ,,Defined benefit
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Mining and quarrying ,,Defined contribution
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Mining and quarrying ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Mining and quarrying ,,Group self-invested personal pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Mining and quarrying ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Mining and quarrying ,,Unknown pension provision
,x,42.0,Year,2016,K02000001,,,£100 - £200,,Male,,Mining and quarrying ,,No pension provision
0.0,,0.0,Year,2016,K02000001,,,£200 - £300,,Male,,Mining and quarrying ,,Defined benefit
,x,95.0,Year,2016,K02000001,,,£200 - £300,,Male,,Mining and quarrying ,,Defined contribution
,x,81.0,Year,2016,K02000001,,,£200 - £300,,Male,,Mining and quarrying ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£200 - £300,,Male,,Mining and quarrying ,,Group self-invested personal pension
,x,85.0,Year,2016,K02000001,,,£200 - £300,,Male,,Mining and quarrying ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£200 - £300,,Male,,Mining and quarrying ,,Unknown pension provision
,x,87.0,Year,2016,K02000001,,,£200 - £300,,Male,,Mining and quarrying ,,No pension provision
0.0,,0.0,Year,2016,K02000001,,,£300 - £400,,Male,,Mining and quarrying ,,Defined benefit
,x,40.0,Year,2016,K02000001,,,£300 - £400,,Male,,Mining and quarrying ,,Defined contribution
,x,95.0,Year,2016,K02000001,,,£300 - £400,,Male,,Mining and quarrying ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£300 - £400,,Male,,Mining and quarrying ,,Group self-invested personal pension
0.0,,0.0,Year,2016,K02000001,,,£300 - £400,,Male,,Mining and quarrying ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£300 - £400,,Male,,Mining and quarrying ,,Unknown pension provision
,x,28.0,Year,2016,K02000001,,,£300 - £400,,Male,,Mining and quarrying ,,No pension provision
,x,67.0,Year,2016,K02000001,,,£400 - £500,,Male,,Mining and quarrying ,,Defined benefit
,x,37.0,Year,2016,K02000001,,,£400 - £500,,Male,,Mining and quarrying ,,Defined contribution
,x,56.0,Year,2016,K02000001,,,£400 - £500,,Male,,Mining and quarrying ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£400 - £500,,Male,,Mining and quarrying ,,Group self-invested personal pension
,x,55.0,Year,2016,K02000001,,,£400 - £500,,Male,,Mining and quarrying ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£400 - £500,,Male,,Mining and quarrying ,,Unknown pension provision
,x,32.0,Year,2016,K02000001,,,£400 - £500,,Male,,Mining and quarrying ,,No pension provision
,x,71.0,Year,2016,K02000001,,,£500 - £600,,Male,,Mining and quarrying ,,Defined benefit
43.1,,20.0,Year,2016,K02000001,,,£500 - £600,,Male,,Mining and quarrying ,,Defined contribution
,x,55.0,Year,2016,K02000001,,,£500 - £600,,Male,,Mining and quarrying ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£500 - £600,,Male,,Mining and quarrying ,,Group self-invested personal pension
,x,32.0,Year,2016,K02000001,,,£500 - £600,,Male,,Mining and quarrying ,,Group stakeholder pension
,x,98.0,Year,2016,K02000001,,,£500 - £600,,Male,,Mining and quarrying ,,Unknown pension provision
,x,41.0,Year,2016,K02000001,,,£500 - £600,,Male,,Mining and quarrying ,,No pension provision
,x,29.0,Year,2016,K02000001,,,£600 and over,,Male,,Mining and quarrying ,,Defined benefit
39.7,,10.0,Year,2016,K02000001,,,£600 and over,,Male,,Mining and quarrying ,,Defined contribution
28.6,,14.0,Year,2016,K02000001,,,£600 and over,,Male,,Mining and quarrying ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£600 and over,,Male,,Mining and quarrying ,,Group self-invested personal pension
,x,22.0,Year,2016,K02000001,,,£600 and over,,Male,,Mining and quarrying ,,Group stakeholder pension
,x,70.0,Year,2016,K02000001,,,£600 and over,,Male,,Mining and quarrying ,,Unknown pension provision
,x,25.0,Year,2016,K02000001,,,£600 and over,,Male,,Mining and quarrying ,,No pension provision
14.9,,2.2,Year,2016,K02000001,,,Manufacturing,,Male,,Manufacturing ,,Defined benefit
24.6,,1.6,Year,2016,K02000001,,,Manufacturing,,Male,,Manufacturing ,,Defined contribution
24.6,,1.6,Year,2016,K02000001,,,Manufacturing,,Male,,Manufacturing ,,Group personal pension
1.0,,9.4,Year,2016,K02000001,,,Manufacturing,,Male,,Manufacturing ,,Group self-invested personal pension
8.8,,3.0,Year,2016,K02000001,,,Manufacturing,,Male,,Manufacturing ,,Group stakeholder pension
1.7,,6.9,Year,2016,K02000001,,,Manufacturing,,Male,,Manufacturing ,,Unknown pension provision
24.6,,1.6,Year,2016,K02000001,,,Manufacturing,,Male,,Manufacturing ,,No pension provision
,x,70.0,Year,2016,K02000001,,,Less than £100,,Male,,Manufacturing ,,Defined benefit
,x,24.0,Year,2016,K02000001,,,Less than £100,,Male,,Manufacturing ,,Defined contribution
,x,25.0,Year,2016,K02000001,,,Less than £100,,Male,,Manufacturing ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Manufacturing ,,Group self-invested personal pension
,x,45.0,Year,2016,K02000001,,,Less than £100,,Male,,Manufacturing ,,Group stakeholder pension
,x,70.0,Year,2016,K02000001,,,Less than £100,,Male,,Manufacturing ,,Unknown pension provision
65.6,,6.9,Year,2016,K02000001,,,Less than £100,,Male,,Manufacturing ,,No pension provision
,x,45.0,Year,2016,K02000001,,,£100 - £200,,Male,,Manufacturing ,,Defined benefit
10.7,,18.0,Year,2016,K02000001,,,£100 - £200,,Male,,Manufacturing ,,Defined contribution
,x,22.0,Year,2016,K02000001,,,£100 - £200,,Male,,Manufacturing ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Manufacturing ,,Group self-invested personal pension
,x,38.0,Year,2016,K02000001,,,£100 - £200,,Male,,Manufacturing ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Manufacturing ,,Unknown pension provision
78.4,,3.2,Year,2016,K02000001,,,£100 - £200,,Male,,Manufacturing ,,No pension provision
3.3,,19.0,Year,2016,K02000001,,,£200 - £300,,Male,,Manufacturing ,,Defined benefit
21.9,,6.4,Year,2016,K02000001,,,£200 - £300,,Male,,Manufacturing ,,Defined contribution
15.6,,7.9,Year,2016,K02000001,,,£200 - £300,,Male,,Manufacturing ,,Group personal pension
,x,36.0,Year,2016,K02000001,,,£200 - £300,,Male,,Manufacturing ,,Group self-invested personal pension
3.8,,17.0,Year,2016,K02000001,,,£200 - £300,,Male,,Manufacturing ,,Group stakeholder pension
,x,25.0,Year,2016,K02000001,,,£200 - £300,,Male,,Manufacturing ,,Unknown pension provision
52.8,,3.3,Year,2016,K02000001,,,£200 - £300,,Male,,Manufacturing ,,No pension provision
4.4,,10.0,Year,2016,K02000001,,,£300 - £400,,Male,,Manufacturing ,,Defined benefit
25.5,,3.7,Year,2016,K02000001,,,£300 - £400,,Male,,Manufacturing ,,Defined contribution
24.9,,3.8,Year,2016,K02000001,,,£300 - £400,,Male,,Manufacturing ,,Group personal pension
,x,29.0,Year,2016,K02000001,,,£300 - £400,,Male,,Manufacturing ,,Group self-invested personal pension
6.8,,8.0,Year,2016,K02000001,,,£300 - £400,,Male,,Manufacturing ,,Group stakeholder pension
1.9,,15.0,Year,2016,K02000001,,,£300 - £400,,Male,,Manufacturing ,,Unknown pension provision
36.0,,3.0,Year,2016,K02000001,,,£300 - £400,,Male,,Manufacturing ,,No pension provision
6.6,,8.0,Year,2016,K02000001,,,£400 - £500,,Male,,Manufacturing ,,Defined benefit
23.3,,3.9,Year,2016,K02000001,,,£400 - £500,,Male,,Manufacturing ,,Defined contribution
27.5,,3.5,Year,2016,K02000001,,,£400 - £500,,Male,,Manufacturing ,,Group personal pension
,x,22.0,Year,2016,K02000001,,,£400 - £500,,Male,,Manufacturing ,,Group self-invested personal pension
8.7,,7.0,Year,2016,K02000001,,,£400 - £500,,Male,,Manufacturing ,,Group stakeholder pension
1.8,,16.0,Year,2016,K02000001,,,£400 - £500,,Male,,Manufacturing ,,Unknown pension provision
31.1,,3.3,Year,2016,K02000001,,,£400 - £500,,Male,,Manufacturing ,,No pension provision
10.7,,6.9,Year,2016,K02000001,,,£500 - £600,,Male,,Manufacturing ,,Defined benefit
26.6,,4.0,Year,2016,K02000001,,,£500 - £600,,Male,,Manufacturing ,,Defined contribution
27.2,,4.0,Year,2016,K02000001,,,£500 - £600,,Male,,Manufacturing ,,Group personal pension
,x,27.0,Year,2016,K02000001,,,£500 - £600,,Male,,Manufacturing ,,Group self-invested personal pension
11.6,,6.7,Year,2016,K02000001,,,£500 - £600,,Male,,Manufacturing ,,Group stakeholder pension
2.1,,17.0,Year,2016,K02000001,,,£500 - £600,,Male,,Manufacturing ,,Unknown pension provision
21.1,,4.8,Year,2016,K02000001,,,£500 - £600,,Male,,Manufacturing ,,No pension provision
25.6,,2.4,Year,2016,K02000001,,,£600 and over,,Male,,Manufacturing ,,Defined benefit
25.3,,2.5,Year,2016,K02000001,,,£600 and over,,Male,,Manufacturing ,,Defined contribution
24.7,,2.5,Year,2016,K02000001,,,£600 and over,,Male,,Manufacturing ,,Group personal pension
1.3,,13.0,Year,2016,K02000001,,,£600 and over,,Male,,Manufacturing ,,Group self-invested personal pension
9.6,,4.4,Year,2016,K02000001,,,£600 and over,,Male,,Manufacturing ,,Group stakeholder pension
1.5,,12.0,Year,2016,K02000001,,,£600 and over,,Male,,Manufacturing ,,Unknown pension provision
12.0,,3.9,Year,2016,K02000001,,,£600 and over,,Male,,Manufacturing ,,No pension provision
52.8,,3.4,Year,2016,K02000001,,,"Electricity, gas, steam and air conditioning supply",,Male,,"Electricity, gas, steam and air conditioning supply ",,Defined benefit
21.7,,6.8,Year,2016,K02000001,,,"Electricity, gas, steam and air conditioning supply",,Male,,"Electricity, gas, steam and air conditioning supply ",,Defined contribution
16.2,,8.1,Year,2016,K02000001,,,"Electricity, gas, steam and air conditioning supply",,Male,,"Electricity, gas, steam and air conditioning supply ",,Group personal pension
,x,58.0,Year,2016,K02000001,,,"Electricity, gas, steam and air conditioning supply",,Male,,"Electricity, gas, steam and air conditioning supply ",,Group self-invested personal pension
,x,21.0,Year,2016,K02000001,,,"Electricity, gas, steam and air conditioning supply",,Male,,"Electricity, gas, steam and air conditioning supply ",,Group stakeholder pension
,x,45.0,Year,2016,K02000001,,,"Electricity, gas, steam and air conditioning supply",,Male,,"Electricity, gas, steam and air conditioning supply ",,Unknown pension provision
5.6,,15.0,Year,2016,K02000001,,,"Electricity, gas, steam and air conditioning supply",,Male,,"Electricity, gas, steam and air conditioning supply ",,No pension provision
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,"Electricity, gas, steam and air conditioning supply ",,Defined benefit
,x,,Year,2016,K02000001,,,Less than £100,,Male,,"Electricity, gas, steam and air conditioning supply ",,Defined contribution
,x,60.0,Year,2016,K02000001,,,Less than £100,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group self-invested personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,"Electricity, gas, steam and air conditioning supply ",,Unknown pension provision
,x,88.0,Year,2016,K02000001,,,Less than £100,,Male,,"Electricity, gas, steam and air conditioning supply ",,No pension provision
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Electricity, gas, steam and air conditioning supply ",,Defined benefit
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Electricity, gas, steam and air conditioning supply ",,Defined contribution
,x,68.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group self-invested personal pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Electricity, gas, steam and air conditioning supply ",,Unknown pension provision
,x,54.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Electricity, gas, steam and air conditioning supply ",,No pension provision
,x,38.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Electricity, gas, steam and air conditioning supply ",,Defined benefit
,x,47.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Electricity, gas, steam and air conditioning supply ",,Defined contribution
,x,53.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group self-invested personal pension
0.0,,0.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Electricity, gas, steam and air conditioning supply ",,Unknown pension provision
,x,56.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Electricity, gas, steam and air conditioning supply ",,No pension provision
,x,22.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Electricity, gas, steam and air conditioning supply ",,Defined benefit
33.1,,15.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Electricity, gas, steam and air conditioning supply ",,Defined contribution
29.6,,17.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group self-invested personal pension
,x,70.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Electricity, gas, steam and air conditioning supply ",,Unknown pension provision
,x,26.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Electricity, gas, steam and air conditioning supply ",,No pension provision
33.6,,16.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Electricity, gas, steam and air conditioning supply ",,Defined benefit
,x,21.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Electricity, gas, steam and air conditioning supply ",,Defined contribution
34.8,,15.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group self-invested personal pension
,x,69.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Electricity, gas, steam and air conditioning supply ",,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Electricity, gas, steam and air conditioning supply ",,Unknown pension provision
,x,45.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Electricity, gas, steam and air conditioning supply ",,No pension provision
58.8,,8.8,Year,2016,K02000001,,,£500 - £600,,Male,,"Electricity, gas, steam and air conditioning supply ",,Defined benefit
22.3,,19.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Electricity, gas, steam and air conditioning supply ",,Defined contribution
