V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Industry_codelist,Industry,Provision_codelist,Provision
,x,,Year,2016,K02000001,,,Less than £100,,Female,,Human health and social work activities ,,Group self-invested personal pension
,x,29.0,Year,2016,K02000001,,,Less than £100,,Female,,Human health and social work activities ,,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,Less than £100,,Female,,Human health and social work activities ,,Unknown pension provision
127.0,,3.4,Year,2016,K02000001,,,Less than £100,,Female,,Human health and social work activities ,,No pension provision
118.0,,3.4,Year,2016,K02000001,,,£100 - £200,,Female,,Human health and social work activities ,,Defined benefit
65.0,,4.6,Year,2016,K02000001,,,£100 - £200,,Female,,Human health and social work activities ,,Defined contribution
25.0,,7.5,Year,2016,K02000001,,,£100 - £200,,Female,,Human health and social work activities ,,Group personal pension
,x,33.0,Year,2016,K02000001,,,£100 - £200,,Female,,Human health and social work activities ,,Group self-invested personal pension
8.0,,14.0,Year,2016,K02000001,,,£100 - £200,,Female,,Human health and social work activities ,,Group stakeholder pension
5.0,,17.0,Year,2016,K02000001,,,£100 - £200,,Female,,Human health and social work activities ,,Unknown pension provision
242.0,,2.4,Year,2016,K02000001,,,£100 - £200,,Female,,Human health and social work activities ,,No pension provision
204.0,,2.6,Year,2016,K02000001,,,£200 - £300,,Female,,Human health and social work activities ,,Defined benefit
127.0,,3.3,Year,2016,K02000001,,,£200 - £300,,Female,,Human health and social work activities ,,Defined contribution
48.0,,5.5,Year,2016,K02000001,,,£200 - £300,,Female,,Human health and social work activities ,,Group personal pension
,x,42.0,Year,2016,K02000001,,,£200 - £300,,Female,,Human health and social work activities ,,Group self-invested personal pension
14.0,,10.0,Year,2016,K02000001,,,£200 - £300,,Female,,Human health and social work activities ,,Group stakeholder pension
12.0,,11.0,Year,2016,K02000001,,,£200 - £300,,Female,,Human health and social work activities ,,Unknown pension provision
200.0,,2.7,Year,2016,K02000001,,,£200 - £300,,Female,,Human health and social work activities ,,No pension provision
284.0,,2.2,Year,2016,K02000001,,,£300 - £400,,Female,,Human health and social work activities ,,Defined benefit
99.0,,3.8,Year,2016,K02000001,,,£300 - £400,,Female,,Human health and social work activities ,,Defined contribution
56.0,,5.2,Year,2016,K02000001,,,£300 - £400,,Female,,Human health and social work activities ,,Group personal pension
,x,32.0,Year,2016,K02000001,,,£300 - £400,,Female,,Human health and social work activities ,,Group self-invested personal pension
12.0,,11.0,Year,2016,K02000001,,,£300 - £400,,Female,,Human health and social work activities ,,Group stakeholder pension
12.0,,11.0,Year,2016,K02000001,,,£300 - £400,,Female,,Human health and social work activities ,,Unknown pension provision
131.0,,3.4,Year,2016,K02000001,,,£300 - £400,,Female,,Human health and social work activities ,,No pension provision
268.0,,2.3,Year,2016,K02000001,,,£400 - £500,,Female,,Human health and social work activities ,,Defined benefit
48.0,,5.6,Year,2016,K02000001,,,£400 - £500,,Female,,Human health and social work activities ,,Defined contribution
32.0,,7.1,Year,2016,K02000001,,,£400 - £500,,Female,,Human health and social work activities ,,Group personal pension
,x,50.0,Year,2016,K02000001,,,£400 - £500,,Female,,Human health and social work activities ,,Group self-invested personal pension
10.0,,13.0,Year,2016,K02000001,,,£400 - £500,,Female,,Human health and social work activities ,,Group stakeholder pension
7.0,,15.0,Year,2016,K02000001,,,£400 - £500,,Female,,Human health and social work activities ,,Unknown pension provision
73.0,,4.6,Year,2016,K02000001,,,£400 - £500,,Female,,Human health and social work activities ,,No pension provision
223.0,,2.6,Year,2016,K02000001,,,£500 - £600,,Female,,Human health and social work activities ,,Defined benefit
27.0,,7.8,Year,2016,K02000001,,,£500 - £600,,Female,,Human health and social work activities ,,Defined contribution
20.0,,9.1,Year,2016,K02000001,,,£500 - £600,,Female,,Human health and social work activities ,,Group personal pension
,x,71.0,Year,2016,K02000001,,,£500 - £600,,Female,,Human health and social work activities ,,Group self-invested personal pension
6.0,,16.0,Year,2016,K02000001,,,£500 - £600,,Female,,Human health and social work activities ,,Group stakeholder pension
5.0,,18.0,Year,2016,K02000001,,,£500 - £600,,Female,,Human health and social work activities ,,Unknown pension provision
41.0,,6.3,Year,2016,K02000001,,,£500 - £600,,Female,,Human health and social work activities ,,No pension provision
488.0,,1.7,Year,2016,K02000001,,,£600 and over,,Female,,Human health and social work activities ,,Defined benefit
43.0,,6.3,Year,2016,K02000001,,,£600 and over,,Female,,Human health and social work activities ,,Defined contribution
32.0,,7.4,Year,2016,K02000001,,,£600 and over,,Female,,Human health and social work activities ,,Group personal pension
,x,71.0,Year,2016,K02000001,,,£600 and over,,Female,,Human health and social work activities ,,Group self-invested personal pension
11.0,,12.0,Year,2016,K02000001,,,£600 and over,,Female,,Human health and social work activities ,,Group stakeholder pension
7.0,,16.0,Year,2016,K02000001,,,£600 and over,,Female,,Human health and social work activities ,,Unknown pension provision
56.0,,5.5,Year,2016,K02000001,,,£600 and over,,Female,,Human health and social work activities ,,No pension provision
34.0,,6.6,Year,2016,K02000001,,,"Arts, entertainment and recreation",,Female,,"Arts, entertainment and recreation ",,Defined benefit
41.0,,6.0,Year,2016,K02000001,,,"Arts, entertainment and recreation",,Female,,"Arts, entertainment and recreation ",,Defined contribution
33.0,,6.8,Year,2016,K02000001,,,"Arts, entertainment and recreation",,Female,,"Arts, entertainment and recreation ",,Group personal pension
,x,51.0,Year,2016,K02000001,,,"Arts, entertainment and recreation",,Female,,"Arts, entertainment and recreation ",,Group self-invested personal pension
9.0,,13.0,Year,2016,K02000001,,,"Arts, entertainment and recreation",,Female,,"Arts, entertainment and recreation ",,Group stakeholder pension
,x,26.0,Year,2016,K02000001,,,"Arts, entertainment and recreation",,Female,,"Arts, entertainment and recreation ",,Unknown pension provision
130.0,,3.4,Year,2016,K02000001,,,"Arts, entertainment and recreation",,Female,,"Arts, entertainment and recreation ",,No pension provision
,x,27.0,Year,2016,K02000001,,,Less than £100,,Female,,"Arts, entertainment and recreation ",,Defined benefit
,x,21.0,Year,2016,K02000001,,,Less than £100,,Female,,"Arts, entertainment and recreation ",,Defined contribution
,x,38.0,Year,2016,K02000001,,,Less than £100,,Female,,"Arts, entertainment and recreation ",,Group personal pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Female,,"Arts, entertainment and recreation ",,Group self-invested personal pension
,x,71.0,Year,2016,K02000001,,,Less than £100,,Female,,"Arts, entertainment and recreation ",,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Female,,"Arts, entertainment and recreation ",,Unknown pension provision
54.0,,5.5,Year,2016,K02000001,,,Less than £100,,Female,,"Arts, entertainment and recreation ",,No pension provision
5.0,,16.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Arts, entertainment and recreation ",,Defined benefit
6.0,,15.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Arts, entertainment and recreation ",,Defined contribution
4.0,,18.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Arts, entertainment and recreation ",,Group personal pension
,-,0.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Arts, entertainment and recreation ",,Group self-invested personal pension
,x,36.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Arts, entertainment and recreation ",,Group stakeholder pension
,x,50.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Arts, entertainment and recreation ",,Unknown pension provision
33.0,,6.6,Year,2016,K02000001,,,£100 - £200,,Female,,"Arts, entertainment and recreation ",,No pension provision
5.0,,17.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Arts, entertainment and recreation ",,Defined benefit
10.0,,12.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Arts, entertainment and recreation ",,Defined contribution
6.0,,15.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Arts, entertainment and recreation ",,Group personal pension
,-,0.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Arts, entertainment and recreation ",,Group self-invested personal pension
,x,32.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Arts, entertainment and recreation ",,Group stakeholder pension
,x,58.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Arts, entertainment and recreation ",,Unknown pension provision
21.0,,8.6,Year,2016,K02000001,,,£200 - £300,,Female,,"Arts, entertainment and recreation ",,No pension provision
6.0,,16.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Arts, entertainment and recreation ",,Defined benefit
10.0,,12.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Arts, entertainment and recreation ",,Defined contribution
8.0,,13.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Arts, entertainment and recreation ",,Group personal pension
,x,71.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Arts, entertainment and recreation ",,Group self-invested personal pension
,x,30.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Arts, entertainment and recreation ",,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Arts, entertainment and recreation ",,Unknown pension provision
13.0,,11.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Arts, entertainment and recreation ",,No pension provision
5.0,,18.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Arts, entertainment and recreation ",,Defined benefit
,x,21.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Arts, entertainment and recreation ",,Defined contribution
4.0,,19.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Arts, entertainment and recreation ",,Group personal pension
,x,,Year,2016,K02000001,,,£400 - £500,,Female,,"Arts, entertainment and recreation ",,Group self-invested personal pension
,x,32.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Arts, entertainment and recreation ",,Group stakeholder pension
,x,,Year,2016,K02000001,,,£400 - £500,,Female,,"Arts, entertainment and recreation ",,Unknown pension provision
4.0,,20.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Arts, entertainment and recreation ",,No pension provision
4.0,,19.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Arts, entertainment and recreation ",,Defined benefit
,x,21.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Arts, entertainment and recreation ",,Defined contribution
,x,23.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Arts, entertainment and recreation ",,Group personal pension
,-,0.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Arts, entertainment and recreation ",,Group self-invested personal pension
,x,38.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Arts, entertainment and recreation ",,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Arts, entertainment and recreation ",,Unknown pension provision
,x,22.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Arts, entertainment and recreation ",,No pension provision
7.0,,16.0,Year,2016,K02000001,,,£600 and over,,Female,,"Arts, entertainment and recreation ",,Defined benefit
5.0,,20.0,Year,2016,K02000001,,,£600 and over,,Female,,"Arts, entertainment and recreation ",,Defined contribution
6.0,,18.0,Year,2016,K02000001,,,£600 and over,,Female,,"Arts, entertainment and recreation ",,Group personal pension
,x,,Year,2016,K02000001,,,£600 and over,,Female,,"Arts, entertainment and recreation ",,Group self-invested personal pension
,x,32.0,Year,2016,K02000001,,,£600 and over,,Female,,"Arts, entertainment and recreation ",,Group stakeholder pension
,x,,Year,2016,K02000001,,,£600 and over,,Female,,"Arts, entertainment and recreation ",,Unknown pension provision
,x,27.0,Year,2016,K02000001,,,£600 and over,,Female,,"Arts, entertainment and recreation ",,No pension provision
22.0,,8.3,Year,2016,K02000001,,,Other service activities,,Female,,Other service activities ,,Defined benefit
32.0,,6.8,Year,2016,K02000001,,,Other service activities,,Female,,Other service activities ,,Defined contribution
34.0,,6.9,Year,2016,K02000001,,,Other service activities,,Female,,Other service activities ,,Group personal pension
