V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Occupation_codelist,Occupation,Provision_codelist,Provision
26.7,,3.6,Year,2016,K02000001,,,£300 - £400,,Female,,Sales and customer service occupations,,No pension provision
17.5,,7.7,Year,2016,K02000001,,,£400 - £500,,Female,,Sales and customer service occupations,,Defined benefit
33.5,,5.0,Year,2016,K02000001,,,£400 - £500,,Female,,Sales and customer service occupations,,Defined contribution
17.7,,7.8,Year,2016,K02000001,,,£400 - £500,,Female,,Sales and customer service occupations,,Group personal pension
,x,41.0,Year,2016,K02000001,,,£400 - £500,,Female,,Sales and customer service occupations,,Group self-invested personal pension
8.2,,12.0,Year,2016,K02000001,,,£400 - £500,,Female,,Sales and customer service occupations,,Group stakeholder pension
,x,50.0,Year,2016,K02000001,,,£400 - £500,,Female,,Sales and customer service occupations,,Unknown pension provision
21.8,,6.8,Year,2016,K02000001,,,£400 - £500,,Female,,Sales and customer service occupations,,No pension provision
24.7,,9.6,Year,2016,K02000001,,,£500 - £600,,Female,,Sales and customer service occupations,,Defined benefit
28.7,,8.7,Year,2016,K02000001,,,£500 - £600,,Female,,Sales and customer service occupations,,Defined contribution
19.4,,12.0,Year,2016,K02000001,,,£500 - £600,,Female,,Sales and customer service occupations,,Group personal pension
,x,70.0,Year,2016,K02000001,,,£500 - £600,,Female,,Sales and customer service occupations,,Group self-invested personal pension
8.0,,19.0,Year,2016,K02000001,,,£500 - £600,,Female,,Sales and customer service occupations,,Group stakeholder pension
,x,44.0,Year,2016,K02000001,,,£500 - £600,,Female,,Sales and customer service occupations,,Unknown pension provision
16.8,,13.0,Year,2016,K02000001,,,£500 - £600,,Female,,Sales and customer service occupations,,No pension provision
26.8,,10.0,Year,2016,K02000001,,,£600 and over,,Female,,Sales and customer service occupations,,Defined benefit
27.3,,10.0,Year,2016,K02000001,,,£600 and over,,Female,,Sales and customer service occupations,,Defined contribution
20.3,,12.0,Year,2016,K02000001,,,£600 and over,,Female,,Sales and customer service occupations,,Group personal pension
,x,40.0,Year,2016,K02000001,,,£600 and over,,Female,,Sales and customer service occupations,,Group self-invested personal pension
,x,25.0,Year,2016,K02000001,,,£600 and over,,Female,,Sales and customer service occupations,,Group stakeholder pension
,x,50.0,Year,2016,K02000001,,,£600 and over,,Female,,Sales and customer service occupations,,Unknown pension provision
15.9,,14.0,Year,2016,K02000001,,,£600 and over,,Female,,Sales and customer service occupations,,No pension provision
10.8,,7.5,Year,2016,K02000001,,,Total,,Female,,"Process, plant and machine operatives",,Defined benefit
26.8,,4.4,Year,2016,K02000001,,,Total,,Female,,"Process, plant and machine operatives",,Defined contribution
20.6,,5.3,Year,2016,K02000001,,,Total,,Female,,"Process, plant and machine operatives",,Group personal pension
,x,30.0,Year,2016,K02000001,,,Total,,Female,,"Process, plant and machine operatives",,Group self-invested personal pension
6.1,,10.0,Year,2016,K02000001,,,Total,,Female,,"Process, plant and machine operatives",,Group stakeholder pension
,x,28.0,Year,2016,K02000001,,,Total,,Female,,"Process, plant and machine operatives",,Unknown pension provision
34.1,,3.7,Year,2016,K02000001,,,Total,,Female,,"Process, plant and machine operatives",,No pension provision
,x,56.0,Year,2016,K02000001,,,Less than £100,,Female,,"Process, plant and machine operatives",,Defined benefit
,x,69.0,Year,2016,K02000001,,,Less than £100,,Female,,"Process, plant and machine operatives",,Defined contribution
,x,38.0,Year,2016,K02000001,,,Less than £100,,Female,,"Process, plant and machine operatives",,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,"Process, plant and machine operatives",,Group self-invested personal pension
,x,99.0,Year,2016,K02000001,,,Less than £100,,Female,,"Process, plant and machine operatives",,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,"Process, plant and machine operatives",,Unknown pension provision
78.2,,7.0,Year,2016,K02000001,,,Less than £100,,Female,,"Process, plant and machine operatives",,No pension provision
,x,23.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Process, plant and machine operatives",,Defined benefit
16.5,,16.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Process, plant and machine operatives",,Defined contribution
,x,21.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Process, plant and machine operatives",,Group personal pension
,x,99.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Process, plant and machine operatives",,Group self-invested personal pension
,x,35.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Process, plant and machine operatives",,Group stakeholder pension
,x,99.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Process, plant and machine operatives",,Unknown pension provision
58.9,,6.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Process, plant and machine operatives",,No pension provision
,x,22.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Process, plant and machine operatives",,Defined benefit
27.4,,8.4,Year,2016,K02000001,,,£200 - £300,,Female,,"Process, plant and machine operatives",,Defined contribution
19.8,,10.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Process, plant and machine operatives",,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Process, plant and machine operatives",,Group self-invested personal pension
,x,21.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Process, plant and machine operatives",,Group stakeholder pension
,x,44.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Process, plant and machine operatives",,Unknown pension provision
40.9,,6.2,Year,2016,K02000001,,,£200 - £300,,Female,,"Process, plant and machine operatives",,No pension provision
8.4,,16.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Process, plant and machine operatives",,Defined benefit
31.5,,7.2,Year,2016,K02000001,,,£300 - £400,,Female,,"Process, plant and machine operatives",,Defined contribution
24.7,,8.6,Year,2016,K02000001,,,£300 - £400,,Female,,"Process, plant and machine operatives",,Group personal pension
,x,40.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Process, plant and machine operatives",,Group self-invested personal pension
7.0,,18.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Process, plant and machine operatives",,Group stakeholder pension
,x,57.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Process, plant and machine operatives",,Unknown pension provision
26.2,,8.2,Year,2016,K02000001,,,£300 - £400,,Female,,"Process, plant and machine operatives",,No pension provision
12.5,,19.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Process, plant and machine operatives",,Defined benefit
31.2,,11.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Process, plant and machine operatives",,Defined contribution
25.8,,12.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Process, plant and machine operatives",,Group personal pension
,x,70.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Process, plant and machine operatives",,Group self-invested personal pension
,x,23.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Process, plant and machine operatives",,Group stakeholder pension
,x,57.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Process, plant and machine operatives",,Unknown pension provision
18.8,,15.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Process, plant and machine operatives",,No pension provision
23.0,,20.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Process, plant and machine operatives",,Defined benefit
31.3,,17.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Process, plant and machine operatives",,Defined contribution
,x,21.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Process, plant and machine operatives",,Group personal pension
,x,70.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Process, plant and machine operatives",,Group self-invested personal pension
,x,36.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Process, plant and machine operatives",,Group stakeholder pension
,x,99.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Process, plant and machine operatives",,Unknown pension provision
,x,31.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Process, plant and machine operatives",,No pension provision
39.4,,13.0,Year,2016,K02000001,,,£600 and over,,Female,,"Process, plant and machine operatives",,Defined benefit
25.7,,18.0,Year,2016,K02000001,,,£600 and over,,Female,,"Process, plant and machine operatives",,Defined contribution
,x,21.0,Year,2016,K02000001,,,£600 and over,,Female,,"Process, plant and machine operatives",,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£600 and over,,Female,,"Process, plant and machine operatives",,Group self-invested personal pension
,x,57.0,Year,2016,K02000001,,,£600 and over,,Female,,"Process, plant and machine operatives",,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£600 and over,,Female,,"Process, plant and machine operatives",,Unknown pension provision
,x,30.0,Year,2016,K02000001,,,£600 and over,,Female,,"Process, plant and machine operatives",,No pension provision
16.0,,1.9,Year,2016,K02000001,,,Total,,Female,,Elementary occupations,,Defined benefit
19.4,,1.8,Year,2016,K02000001,,,Total,,Female,,Elementary occupations,,Defined contribution
5.2,,3.8,Year,2016,K02000001,,,Total,,Female,,Elementary occupations,,Group personal pension
,x,22.0,Year,2016,K02000001,,,Total,,Female,,Elementary occupations,,Group self-invested personal pension
2.0,,6.0,Year,2016,K02000001,,,Total,,Female,,Elementary occupations,,Group stakeholder pension
0.9,,9.5,Year,2016,K02000001,,,Total,,Female,,Elementary occupations,,Unknown pension provision
56.4,,0.7,Year,2016,K02000001,,,Total,,Female,,Elementary occupations,,No pension provision
18.0,,3.2,Year,2016,K02000001,,,Less than £100,,Female,,Elementary occupations,,Defined benefit
6.7,,5.9,Year,2016,K02000001,,,Less than £100,,Female,,Elementary occupations,,Defined contribution
1.0,,16.0,Year,2016,K02000001,,,Less than £100,,Female,,Elementary occupations,,Group personal pension
,x,58.0,Year,2016,K02000001,,,Less than £100,,Female,,Elementary occupations,,Group self-invested personal pension
,x,25.0,Year,2016,K02000001,,,Less than £100,,Female,,Elementary occupations,,Group stakeholder pension
,x,27.0,Year,2016,K02000001,,,Less than £100,,Female,,Elementary occupations,,Unknown pension provision
73.4,,0.9,Year,2016,K02000001,,,Less than £100,,Female,,Elementary occupations,,No pension provision
14.4,,3.7,Year,2016,K02000001,,,£100 - £200,,Female,,Elementary occupations,,Defined benefit
15.7,,3.6,Year,2016,K02000001,,,£100 - £200,,Female,,Elementary occupations,,Defined contribution
3.2,,8.7,Year,2016,K02000001,,,£100 - £200,,Female,,Elementary occupations,,Group personal pension
,x,45.0,Year,2016,K02000001,,,£100 - £200,,Female,,Elementary occupations,,Group self-invested personal pension
1.7,,12.0,Year,2016,K02000001,,,£100 - £200,,Female,,Elementary occupations,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,£100 - £200,,Female,,Elementary occupations,,Unknown pension provision
64.3,,1.2,Year,2016,K02000001,,,£100 - £200,,Female,,Elementary occupations,,No pension provision
13.9,,4.7,Year,2016,K02000001,,,£200 - £300,,Female,,Elementary occupations,,Defined benefit
33.0,,2.7,Year,2016,K02000001,,,£200 - £300,,Female,,Elementary occupations,,Defined contribution
7.7,,6.7,Year,2016,K02000001,,,£200 - £300,,Female,,Elementary occupations,,Group personal pension
,x,46.0,Year,2016,K02000001,,,£200 - £300,,Female,,Elementary occupations,,Group self-invested personal pension
3.0,,11.0,Year,2016,K02000001,,,£200 - £300,,Female,,Elementary occupations,,Group stakeholder pension
1.4,,17.0,Year,2016,K02000001,,,£200 - £300,,Female,,Elementary occupations,,Unknown pension provision
40.8,,2.3,Year,2016,K02000001,,,£200 - £300,,Female,,Elementary occupations,,No pension provision
13.8,,6.4,Year,2016,K02000001,,,£300 - £400,,Female,,Elementary occupations,,Defined benefit
35.8,,3.5,Year,2016,K02000001,,,£300 - £400,,Female,,Elementary occupations,,Defined contribution
14.5,,6.4,Year,2016,K02000001,,,£300 - £400,,Female,,Elementary occupations,,Group personal pension
,x,45.0,Year,2016,K02000001,,,£300 - £400,,Female,,Elementary occupations,,Group self-invested personal pension
3.8,,13.0,Year,2016,K02000001,,,£300 - £400,,Female,,Elementary occupations,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,£300 - £400,,Female,,Elementary occupations,,Unknown pension provision
30.2,,4.1,Year,2016,K02000001,,,£300 - £400,,Female,,Elementary occupations,,No pension provision
26.3,,7.6,Year,2016,K02000001,,,£400 - £500,,Female,,Elementary occupations,,Defined benefit
30.8,,6.9,Year,2016,K02000001,,,£400 - £500,,Female,,Elementary occupations,,Defined contribution
15.6,,11.0,Year,2016,K02000001,,,£400 - £500,,Female,,Elementary occupations,,Group personal pension
,x,,Year,2016,K02000001,,,£400 - £500,,Female,,Elementary occupations,,Group self-invested personal pension
,x,24.0,Year,2016,K02000001,,,£400 - £500,,Female,,Elementary occupations,,Group stakeholder pension
,x,30.0,Year,2016,K02000001,,,£400 - £500,,Female,,Elementary occupations,,Unknown pension provision
20.9,,9.2,Year,2016,K02000001,,,£400 - £500,,Female,,Elementary occupations,,No pension provision
25.3,,13.0,Year,2016,K02000001,,,£500 - £600,,Female,,Elementary occupations,,Defined benefit
29.2,,12.0,Year,2016,K02000001,,,£500 - £600,,Female,,Elementary occupations,,Defined contribution
,x,28.0,Year,2016,K02000001,,,£500 - £600,,Female,,Elementary occupations,,Group personal pension
,x,99.0,Year,2016,K02000001,,,£500 - £600,,Female,,Elementary occupations,,Group self-invested personal pension
,x,27.0,Year,2016,K02000001,,,£500 - £600,,Female,,Elementary occupations,,Group stakeholder pension
,x,49.0,Year,2016,K02000001,,,£500 - £600,,Female,,Elementary occupations,,Unknown pension provision
