V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Occupation_codelist,Occupation,Provision_codelist,Provision
148.0,,2.7,Year,2016,K02000001,,,£100 - £200,,Male,,Elementary occupations,,No pension provision
17.0,,7.8,Year,2016,K02000001,,,£200 - £300,,Male,,Elementary occupations,,Defined benefit
105.0,,3.0,Year,2016,K02000001,,,£200 - £300,,Male,,Elementary occupations,,Defined contribution
24.0,,6.7,Year,2016,K02000001,,,£200 - £300,,Male,,Elementary occupations,,Group personal pension
,x,30.0,Year,2016,K02000001,,,£200 - £300,,Male,,Elementary occupations,,Group self-invested personal pension
9.0,,11.0,Year,2016,K02000001,,,£200 - £300,,Male,,Elementary occupations,,Group stakeholder pension
5.0,,15.0,Year,2016,K02000001,,,£200 - £300,,Male,,Elementary occupations,,Unknown pension provision
148.0,,2.7,Year,2016,K02000001,,,£200 - £300,,Male,,Elementary occupations,,No pension provision
52.0,,4.3,Year,2016,K02000001,,,£300 - £400,,Male,,Elementary occupations,,Defined benefit
137.0,,2.6,Year,2016,K02000001,,,£300 - £400,,Male,,Elementary occupations,,Defined contribution
61.0,,4.1,Year,2016,K02000001,,,£300 - £400,,Male,,Elementary occupations,,Group personal pension
,x,24.0,Year,2016,K02000001,,,£300 - £400,,Male,,Elementary occupations,,Group self-invested personal pension
21.0,,6.9,Year,2016,K02000001,,,£300 - £400,,Male,,Elementary occupations,,Group stakeholder pension
8.0,,11.0,Year,2016,K02000001,,,£300 - £400,,Male,,Elementary occupations,,Unknown pension provision
151.0,,2.7,Year,2016,K02000001,,,£300 - £400,,Male,,Elementary occupations,,No pension provision
54.0,,4.0,Year,2016,K02000001,,,£400 - £500,,Male,,Elementary occupations,,Defined benefit
80.0,,3.4,Year,2016,K02000001,,,£400 - £500,,Male,,Elementary occupations,,Defined contribution
42.0,,4.9,Year,2016,K02000001,,,£400 - £500,,Male,,Elementary occupations,,Group personal pension
,x,27.0,Year,2016,K02000001,,,£400 - £500,,Male,,Elementary occupations,,Group self-invested personal pension
17.0,,7.6,Year,2016,K02000001,,,£400 - £500,,Male,,Elementary occupations,,Group stakeholder pension
6.0,,14.0,Year,2016,K02000001,,,£400 - £500,,Male,,Elementary occupations,,Unknown pension provision
68.0,,4.0,Year,2016,K02000001,,,£400 - £500,,Male,,Elementary occupations,,No pension provision
28.0,,5.7,Year,2016,K02000001,,,£500 - £600,,Male,,Elementary occupations,,Defined benefit
34.0,,5.3,Year,2016,K02000001,,,£500 - £600,,Male,,Elementary occupations,,Defined contribution
19.0,,7.3,Year,2016,K02000001,,,£500 - £600,,Male,,Elementary occupations,,Group personal pension
,x,41.0,Year,2016,K02000001,,,£500 - £600,,Male,,Elementary occupations,,Group self-invested personal pension
10.0,,10.0,Year,2016,K02000001,,,£500 - £600,,Male,,Elementary occupations,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,£500 - £600,,Male,,Elementary occupations,,Unknown pension provision
30.0,,5.9,Year,2016,K02000001,,,£500 - £600,,Male,,Elementary occupations,,No pension provision
26.0,,5.9,Year,2016,K02000001,,,£600 and over,,Male,,Elementary occupations,,Defined benefit
26.0,,6.1,Year,2016,K02000001,,,£600 and over,,Male,,Elementary occupations,,Defined contribution
16.0,,7.9,Year,2016,K02000001,,,£600 and over,,Male,,Elementary occupations,,Group personal pension
,x,58.0,Year,2016,K02000001,,,£600 and over,,Male,,Elementary occupations,,Group self-invested personal pension
8.0,,11.0,Year,2016,K02000001,,,£600 and over,,Male,,Elementary occupations,,Group stakeholder pension
,x,25.0,Year,2016,K02000001,,,£600 and over,,Male,,Elementary occupations,,Unknown pension provision
19.0,,7.6,Year,2016,K02000001,,,£600 and over,,Male,,Elementary occupations,,No pension provision
4707.0,,0.4,Year,2016,K02000001,,,Total,,Female,,All employees,,Defined benefit
2194.0,,0.7,Year,2016,K02000001,,,Total,,Female,,All employees,,Defined contribution
1496.0,,0.9,Year,2016,K02000001,,,Total,,Female,,All employees,,Group personal pension
55.0,,5.3,Year,2016,K02000001,,,Total,,Female,,All employees,,Group self-invested personal pension
478.0,,1.7,Year,2016,K02000001,,,Total,,Female,,All employees,,Group stakeholder pension
158.0,,3.1,Year,2016,K02000001,,,Total,,Female,,All employees,,Unknown pension provision
4592.0,,0.4,Year,2016,K02000001,,,Total,,Female,,All employees,,No pension provision
183.0,,2.6,Year,2016,K02000001,,,Less than £100,,Female,,All employees,,Defined benefit
82.0,,3.9,Year,2016,K02000001,,,Less than £100,,Female,,All employees,,Defined contribution
23.0,,7.7,Year,2016,K02000001,,,Less than £100,,Female,,All employees,,Group personal pension
,x,38.0,Year,2016,K02000001,,,Less than £100,,Female,,All employees,,Group self-invested personal pension
9.0,,12.0,Year,2016,K02000001,,,Less than £100,,Female,,All employees,,Group stakeholder pension
4.0,,19.0,Year,2016,K02000001,,,Less than £100,,Female,,All employees,,Unknown pension provision
971.0,,1.1,Year,2016,K02000001,,,Less than £100,,Female,,All employees,,No pension provision
444.0,,1.7,Year,2016,K02000001,,,£100 - £200,,Female,,All employees,,Defined benefit
317.0,,1.9,Year,2016,K02000001,,,£100 - £200,,Female,,All employees,,Defined contribution
113.0,,3.5,Year,2016,K02000001,,,£100 - £200,,Female,,All employees,,Group personal pension
6.0,,16.0,Year,2016,K02000001,,,£100 - £200,,Female,,All employees,,Group self-invested personal pension
62.0,,4.4,Year,2016,K02000001,,,£100 - £200,,Female,,All employees,,Group stakeholder pension
14.0,,9.8,Year,2016,K02000001,,,£100 - £200,,Female,,All employees,,Unknown pension provision
1359.0,,0.9,Year,2016,K02000001,,,£100 - £200,,Female,,All employees,,No pension provision
669.0,,1.4,Year,2016,K02000001,,,£200 - £300,,Female,,All employees,,Defined benefit
488.0,,1.6,Year,2016,K02000001,,,£200 - £300,,Female,,All employees,,Defined contribution
215.0,,2.5,Year,2016,K02000001,,,£200 - £300,,Female,,All employees,,Group personal pension
5.0,,17.0,Year,2016,K02000001,,,£200 - £300,,Female,,All employees,,Group self-invested personal pension
88.0,,3.8,Year,2016,K02000001,,,£200 - £300,,Female,,All employees,,Group stakeholder pension
32.0,,6.6,Year,2016,K02000001,,,£200 - £300,,Female,,All employees,,Unknown pension provision
848.0,,1.3,Year,2016,K02000001,,,£200 - £300,,Female,,All employees,,No pension provision
736.0,,1.4,Year,2016,K02000001,,,£300 - £400,,Female,,All employees,,Defined benefit
466.0,,1.7,Year,2016,K02000001,,,£300 - £400,,Female,,All employees,,Defined contribution
311.0,,2.1,Year,2016,K02000001,,,£300 - £400,,Female,,All employees,,Group personal pension
10.0,,12.0,Year,2016,K02000001,,,£300 - £400,,Female,,All employees,,Group self-invested personal pension
97.0,,3.7,Year,2016,K02000001,,,£300 - £400,,Female,,All employees,,Group stakeholder pension
36.0,,6.3,Year,2016,K02000001,,,£300 - £400,,Female,,All employees,,Unknown pension provision
600.0,,1.5,Year,2016,K02000001,,,£300 - £400,,Female,,All employees,,No pension provision
699.0,,1.4,Year,2016,K02000001,,,£400 - £500,,Female,,All employees,,Defined benefit
284.0,,2.3,Year,2016,K02000001,,,£400 - £500,,Female,,All employees,,Defined contribution
255.0,,2.4,Year,2016,K02000001,,,£400 - £500,,Female,,All employees,,Group personal pension
8.0,,14.0,Year,2016,K02000001,,,£400 - £500,,Female,,All employees,,Group self-invested personal pension
71.0,,4.6,Year,2016,K02000001,,,£400 - £500,,Female,,All employees,,Group stakeholder pension
26.0,,7.8,Year,2016,K02000001,,,£400 - £500,,Female,,All employees,,Unknown pension provision
338.0,,2.1,Year,2016,K02000001,,,£400 - £500,,Female,,All employees,,No pension provision
548.0,,1.6,Year,2016,K02000001,,,£500 - £600,,Female,,All employees,,Defined benefit
169.0,,3.0,Year,2016,K02000001,,,£500 - £600,,Female,,All employees,,Defined contribution
169.0,,3.1,Year,2016,K02000001,,,£500 - £600,,Female,,All employees,,Group personal pension
6.0,,16.0,Year,2016,K02000001,,,£500 - £600,,Female,,All employees,,Group self-invested personal pension
47.0,,5.8,Year,2016,K02000001,,,£500 - £600,,Female,,All employees,,Group stakeholder pension
16.0,,10.0,Year,2016,K02000001,,,£500 - £600,,Female,,All employees,,Unknown pension provision
184.0,,3.0,Year,2016,K02000001,,,£500 - £600,,Female,,All employees,,No pension provision
1428.0,,0.9,Year,2016,K02000001,,,£600 and over,,Female,,All employees,,Defined benefit
389.0,,2.0,Year,2016,K02000001,,,£600 and over,,Female,,All employees,,Defined contribution
410.0,,2.0,Year,2016,K02000001,,,£600 and over,,Female,,All employees,,Group personal pension
19.0,,9.5,Year,2016,K02000001,,,£600 and over,,Female,,All employees,,Group self-invested personal pension
104.0,,4.0,Year,2016,K02000001,,,£600 and over,,Female,,All employees,,Group stakeholder pension
30.0,,7.6,Year,2016,K02000001,,,£600 and over,,Female,,All employees,,Unknown pension provision
293.0,,2.4,Year,2016,K02000001,,,£600 and over,,Female,,All employees,,No pension provision
203.0,,2.6,Year,2016,K02000001,,,"Managers, directors and senior officials",,Female,,"Managers, directors and senior officials",,Defined benefit
201.0,,2.6,Year,2016,K02000001,,,"Managers, directors and senior officials",,Female,,"Managers, directors and senior officials",,Defined contribution
182.0,,2.9,Year,2016,K02000001,,,"Managers, directors and senior officials",,Female,,"Managers, directors and senior officials",,Group personal pension
10.0,,14.0,Year,2016,K02000001,,,"Managers, directors and senior officials",,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
58.0,,5.4,Year,2016,K02000001,,,"Managers, directors and senior officials",,Female,,"Managers, directors and senior officials",,Group stakeholder pension
14.0,,11.0,Year,2016,K02000001,,,"Managers, directors and senior officials",,Female,,"Managers, directors and senior officials",,Unknown pension provision
261.0,,2.2,Year,2016,K02000001,,,"Managers, directors and senior officials",,Female,,"Managers, directors and senior officials",,No pension provision
,x,41.0,Year,2016,K02000001,,,Less than £100,,Female,,"Managers, directors and senior officials",,Defined benefit
,x,36.0,Year,2016,K02000001,,,Less than £100,,Female,,"Managers, directors and senior officials",,Defined contribution
,x,41.0,Year,2016,K02000001,,,Less than £100,,Female,,"Managers, directors and senior officials",,Group personal pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
,x,,Year,2016,K02000001,,,Less than £100,,Female,,"Managers, directors and senior officials",,Group stakeholder pension
,x,,Year,2016,K02000001,,,Less than £100,,Female,,"Managers, directors and senior officials",,Unknown pension provision
10.0,,14.0,Year,2016,K02000001,,,Less than £100,,Female,,"Managers, directors and senior officials",,No pension provision
,x,24.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Managers, directors and senior officials",,Defined benefit
5.0,,18.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Managers, directors and senior officials",,Defined contribution
,x,21.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Managers, directors and senior officials",,Group personal pension
,x,50.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
,x,33.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Managers, directors and senior officials",,Group stakeholder pension
,x,,Year,2016,K02000001,,,£100 - £200,,Female,,"Managers, directors and senior officials",,Unknown pension provision
44.0,,6.4,Year,2016,K02000001,,,£100 - £200,,Female,,"Managers, directors and senior officials",,No pension provision
5.0,,18.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Managers, directors and senior officials",,Defined benefit
13.0,,12.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Managers, directors and senior officials",,Defined contribution
8.0,,15.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Managers, directors and senior officials",,Group personal pension
,x,50.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
,x,21.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Managers, directors and senior officials",,Group stakeholder pension
,x,71.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Managers, directors and senior officials",,Unknown pension provision
37.0,,7.2,Year,2016,K02000001,,,£200 - £300,,Female,,"Managers, directors and senior officials",,No pension provision
11.0,,13.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Managers, directors and senior officials",,Defined benefit
29.0,,7.8,Year,2016,K02000001,,,£300 - £400,,Female,,"Managers, directors and senior officials",,Defined contribution
21.0,,9.7,Year,2016,K02000001,,,£300 - £400,,Female,,"Managers, directors and senior officials",,Group personal pension
,x,,Year,2016,K02000001,,,£300 - £400,,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
5.0,,18.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Managers, directors and senior officials",,Group stakeholder pension
,x,28.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Managers, directors and senior officials",,Unknown pension provision
43.0,,6.7,Year,2016,K02000001,,,£300 - £400,,Female,,"Managers, directors and senior officials",,No pension provision
19.0,,9.6,Year,2016,K02000001,,,£400 - £500,,Female,,"Managers, directors and senior officials",,Defined benefit
27.0,,7.8,Year,2016,K02000001,,,£400 - £500,,Female,,"Managers, directors and senior officials",,Defined contribution
19.0,,9.8,Year,2016,K02000001,,,£400 - £500,,Female,,"Managers, directors and senior officials",,Group personal pension
,x,45.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
8.0,,14.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Managers, directors and senior officials",,Group stakeholder pension
,x,29.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Managers, directors and senior officials",,Unknown pension provision
34.0,,7.3,Year,2016,K02000001,,,£400 - £500,,Female,,"Managers, directors and senior officials",,No pension provision
23.0,,8.7,Year,2016,K02000001,,,£500 - £600,,Female,,"Managers, directors and senior officials",,Defined benefit
23.0,,8.5,Year,2016,K02000001,,,£500 - £600,,Female,,"Managers, directors and senior officials",,Defined contribution
20.0,,9.6,Year,2016,K02000001,,,£500 - £600,,Female,,"Managers, directors and senior officials",,Group personal pension
,x,70.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
7.0,,16.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Managers, directors and senior officials",,Group stakeholder pension
,x,38.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Managers, directors and senior officials",,Unknown pension provision
