V4_0,Time_codelist,Time,Geography_codelist,Geography,RSI Industry_codelist,RSI Industry,Series type_codelist,Series type,Seasonal adjustment_codelist,Seasonal adjustment
28.5,Month,Apr-07,K03000001,,AGG14,,R,,SA,
29.8,Month,May-07,K03000001,,AGG14,,R,,SA,
30,Month,Jun-07,K03000001,,AGG14,,R,,SA,
30.5,Month,Jul-07,K03000001,,AGG14,,R,,SA,
32.1,Month,Aug-07,K03000001,,AGG14,,R,,SA,
33.5,Month,Sep-07,K03000001,,AGG14,,R,,SA,
33.2,Month,Oct-07,K03000001,,AGG14,,R,,SA,
32,Month,Nov-07,K03000001,,AGG14,,R,,SA,
35.5,Month,Dec-07,K03000001,,AGG14,,R,,SA,
36.1,Month,Jan-08,K03000001,,AGG14,,R,,SA,
37.8,Month,Feb-08,K03000001,,AGG14,,R,,SA,
39.6,Month,Mar-08,K03000001,,AGG14,,R,,SA,
41.3,Month,Apr-08,K03000001,,AGG14,,R,,SA,
41.7,Month,May-08,K03000001,,AGG14,,R,,SA,
43.5,Month,Jun-08,K03000001,,AGG14,,R,,SA,
46.1,Month,Jul-08,K03000001,,AGG14,,R,,SA,
45.7,Month,Aug-08,K03000001,,AGG14,,R,,SA,
45.3,Month,Sep-08,K03000001,,AGG14,,R,,SA,
44.3,Month,Oct-08,K03000001,,AGG14,,R,,SA,
42.7,Month,Nov-08,K03000001,,AGG14,,R,,SA,
44.8,Month,Dec-08,K03000001,,AGG14,,R,,SA,
49.3,Month,Jan-09,K03000001,,AGG14,,R,,SA,
53.4,Month,Feb-09,K03000001,,AGG14,,R,,SA,
48.6,Month,Mar-09,K03000001,,AGG14,,R,,SA,
52.6,Month,Apr-09,K03000001,,AGG14,,R,,SA,
49,Month,May-09,K03000001,,AGG14,,R,,SA,
50.9,Month,Jun-09,K03000001,,AGG14,,R,,SA,
54.4,Month,Jul-09,K03000001,,AGG14,,R,,SA,
50,Month,Aug-09,K03000001,,AGG14,,R,,SA,
50.3,Month,Sep-09,K03000001,,AGG14,,R,,SA,
53.2,Month,Oct-09,K03000001,,AGG14,,R,,SA,
55.3,Month,Nov-09,K03000001,,AGG14,,R,,SA,
53.7,Month,Dec-09,K03000001,,AGG14,,R,,SA,
53.3,Month,Jan-10,K03000001,,AGG14,,R,,SA,
52.3,Month,Feb-10,K03000001,,AGG14,,R,,SA,
52,Month,Mar-10,K03000001,,AGG14,,R,,SA,
51.6,Month,Apr-10,K03000001,,AGG14,,R,,SA,
54,Month,May-10,K03000001,,AGG14,,R,,SA,
54.5,Month,Jun-10,K03000001,,AGG14,,R,,SA,
53.8,Month,Jul-10,K03000001,,AGG14,,R,,SA,
54.6,Month,Aug-10,K03000001,,AGG14,,R,,SA,
56,Month,Sep-10,K03000001,,AGG14,,R,,SA,
57.6,Month,Oct-10,K03000001,,AGG14,,R,,SA,
59.4,Month,Nov-10,K03000001,,AGG14,,R,,SA,
56.8,Month,Dec-10,K03000001,,AGG14,,R,,SA,
59.3,Month,Jan-11,K03000001,,AGG14,,R,,SA,
57.6,Month,Feb-11,K03000001,,AGG14,,R,,SA,
57.2,Month,Mar-11,K03000001,,AGG14,,R,,SA,
56.6,Month,Apr-11,K03000001,,AGG14,,R,,SA,
58.2,Month,May-11,K03000001,,AGG14,,R,,SA,
59,Month,Jun-11,K03000001,,AGG14,,R,,SA,
62.1,Month,Jul-11,K03000001,,AGG14,,R,,SA,
62.8,Month,Aug-11,K03000001,,AGG14,,R,,SA,
65,Month,Sep-11,K03000001,,AGG14,,R,,SA,
63.8,Month,Oct-11,K03000001,,AGG14,,R,,SA,
68.7,Month,Nov-11,K03000001,,AGG14,,R,,SA,
68.2,Month,Dec-11,K03000001,,AGG14,,R,,SA,
66.3,Month,Jan-12,K03000001,,AGG14,,R,,SA,
66.5,Month,Feb-12,K03000001,,AGG14,,R,,SA,
66.4,Month,Mar-12,K03000001,,AGG14,,R,,SA,
67.2,Month,Apr-12,K03000001,,AGG14,,R,,SA,
66.3,Month,May-12,K03000001,,AGG14,,R,,SA,
67,Month,Jun-12,K03000001,,AGG14,,R,,SA,
66.1,Month,Jul-12,K03000001,,AGG14,,R,,SA,
62.1,Month,Aug-12,K03000001,,AGG14,,R,,SA,
66.6,Month,Sep-12,K03000001,,AGG14,,R,,SA,
64.5,Month,Oct-12,K03000001,,AGG14,,R,,SA,
65.1,Month,Nov-12,K03000001,,AGG14,,R,,SA,
69.9,Month,Dec-12,K03000001,,AGG14,,R,,SA,
67.5,Month,Jan-13,K03000001,,AGG14,,R,,SA,
69.9,Month,Feb-13,K03000001,,AGG14,,R,,SA,
67.4,Month,Mar-13,K03000001,,AGG14,,R,,SA,
71,Month,Apr-13,K03000001,,AGG14,,R,,SA,
65.7,Month,May-13,K03000001,,AGG14,,R,,SA,
68,Month,Jun-13,K03000001,,AGG14,,R,,SA,
67.9,Month,Jul-13,K03000001,,AGG14,,R,,SA,
66.1,Month,Aug-13,K03000001,,AGG14,,R,,SA,
67.6,Month,Sep-13,K03000001,,AGG14,,R,,SA,
68.5,Month,Oct-13,K03000001,,AGG14,,R,,SA,
67.8,Month,Nov-13,K03000001,,AGG14,,R,,SA,
67.9,Month,Dec-13,K03000001,,AGG14,,R,,SA,
69.9,Month,Jan-14,K03000001,,AGG14,,R,,SA,
67.5,Month,Feb-14,K03000001,,AGG14,,R,,SA,
70,Month,Mar-14,K03000001,,AGG14,,R,,SA,
69.8,Month,Apr-14,K03000001,,AGG14,,R,,SA,
69,Month,May-14,K03000001,,AGG14,,R,,SA,
69.8,Month,Jun-14,K03000001,,AGG14,,R,,SA,
72.4,Month,Jul-14,K03000001,,AGG14,,R,,SA,
72.7,Month,Aug-14,K03000001,,AGG14,,R,,SA,
68.4,Month,Sep-14,K03000001,,AGG14,,R,,SA,
71.5,Month,Oct-14,K03000001,,AGG14,,R,,SA,
72.7,Month,Nov-14,K03000001,,AGG14,,R,,SA,
70.8,Month,Dec-14,K03000001,,AGG14,,R,,SA,
74.7,Month,Jan-15,K03000001,,AGG14,,R,,SA,
71.6,Month,Feb-15,K03000001,,AGG14,,R,,SA,
71.2,Month,Mar-15,K03000001,,AGG14,,R,,SA,
75.8,Month,Apr-15,K03000001,,AGG14,,R,,SA,
72.5,Month,May-15,K03000001,,AGG14,,R,,SA,
73.3,Month,Jun-15,K03000001,,AGG14,,R,,SA,
73.4,Month,Jul-15,K03000001,,AGG14,,R,,SA,
70.1,Month,Aug-15,K03000001,,AGG14,,R,,SA,
72.6,Month,Sep-15,K03000001,,AGG14,,R,,SA,
72.5,Month,Oct-15,K03000001,,AGG14,,R,,SA,
73.9,Month,Nov-15,K03000001,,AGG14,,R,,SA,
69.6,Month,Dec-15,K03000001,,AGG14,,R,,SA,
78.9,Month,Jan-16,K03000001,,AGG14,,R,,SA,
76.4,Month,Feb-16,K03000001,,AGG14,,R,,SA,
76.4,Month,Mar-16,K03000001,,AGG14,,R,,SA,
78.1,Month,Apr-16,K03000001,,AGG14,,R,,SA,
76.9,Month,May-16,K03000001,,AGG14,,R,,SA,
78.6,Month,Jun-16,K03000001,,AGG14,,R,,SA,
78.5,Month,Jul-16,K03000001,,AGG14,,R,,SA,
78.8,Month,Aug-16,K03000001,,AGG14,,R,,SA,
82.8,Month,Sep-16,K03000001,,AGG14,,R,,SA,
81.2,Month,Oct-16,K03000001,,AGG14,,R,,SA,
78.2,Month,Nov-16,K03000001,,AGG14,,R,,SA,
80.5,Month,Dec-16,K03000001,,AGG14,,R,,SA,
75.3,Month,Jan-17,K03000001,,AGG14,,R,,SA,
77.8,Month,Feb-17,K03000001,,AGG14,,R,,SA,
79.4,Month,Mar-17,K03000001,,AGG14,,R,,SA,
79,Month,Apr-17,K03000001,,AGG14,,R,,SA,
80.3,Month,May-17,K03000001,,AGG14,,R,,SA,
80,Month,Jun-17,K03000001,,AGG14,,R,,SA,
75.9,Month,Jul-17,K03000001,,AGG14,,R,,SA,
76.7,Month,Aug-17,K03000001,,AGG14,,R,,SA,
17,Month,Nov-06,K03000001,,AGG14,,XO1,,SA,
17.1,Month,Dec-06,K03000001,,AGG14,,XO1,,SA,
18.3,Month,Jan-07,K03000001,,AGG14,,XO1,,SA,
19.7,Month,Feb-07,K03000001,,AGG14,,XO1,,SA,
21.6,Month,Mar-07,K03000001,,AGG14,,XO1,,SA,
22.5,Month,Apr-07,K03000001,,AGG14,,XO1,,SA,
23.8,Month,May-07,K03000001,,AGG14,,XO1,,SA,
24.4,Month,Jun-07,K03000001,,AGG14,,XO1,,SA,
24.6,Month,Jul-07,K03000001,,AGG14,,XO1,,SA,
25.6,Month,Aug-07,K03000001,,AGG14,,XO1,,SA,
26.6,Month,Sep-07,K03000001,,AGG14,,XO1,,SA,
26.9,Month,Oct-07,K03000001,,AGG14,,XO1,,SA,
27.3,Month,Nov-07,K03000001,,AGG14,,XO1,,SA,
28.5,Month,Dec-07,K03000001,,AGG14,,XO1,,SA,
30.5,Month,Jan-08,K03000001,,AGG14,,XO1,,SA,
32,Month,Feb-08,K03000001,,AGG14,,XO1,,SA,
33.4,Month,Mar-08,K03000001,,AGG14,,XO1,,SA,
35.1,Month,Apr-08,K03000001,,AGG14,,XO1,,SA,
35.5,Month,May-08,K03000001,,AGG14,,XO1,,SA,
37.2,Month,Jun-08,K03000001,,AGG14,,XO1,,SA,
38,Month,Jul-08,K03000001,,AGG14,,XO1,,SA,
38.1,Month,Aug-08,K03000001,,AGG14,,XO1,,SA,
39.2,Month,Sep-08,K03000001,,AGG14,,XO1,,SA,
38.1,Month,Oct-08,K03000001,,AGG14,,XO1,,SA,
37.8,Month,Nov-08,K03000001,,AGG14,,XO1,,SA,
39.6,Month,Dec-08,K03000001,,AGG14,,XO1,,SA,
42.8,Month,Jan-09,K03000001,,AGG14,,XO1,,SA,
42.9,Month,Feb-09,K03000001,,AGG14,,XO1,,SA,
42,Month,Mar-09,K03000001,,AGG14,,XO1,,SA,
46.2,Month,Apr-09,K03000001,,AGG14,,XO1,,SA,
43.2,Month,May-09,K03000001,,AGG14,,XO1,,SA,
45,Month,Jun-09,K03000001,,AGG14,,XO1,,SA,
49.9,Month,Jul-09,K03000001,,AGG14,,XO1,,SA,
47.6,Month,Aug-09,K03000001,,AGG14,,XO1,,SA,
48.8,Month,Sep-09,K03000001,,AGG14,,XO1,,SA,
50.8,Month,Oct-09,K03000001,,AGG14,,XO1,,SA,
54.4,Month,Nov-09,K03000001,,AGG14,,XO1,,SA,
52.2,Month,Dec-09,K03000001,,AGG14,,XO1,,SA,
50.4,Month,Jan-10,K03000001,,AGG14,,XO1,,SA,
49.8,Month,Feb-10,K03000001,,AGG14,,XO1,,SA,
51,Month,Mar-10,K03000001,,AGG14,,XO1,,SA,
50.6,Month,Apr-10,K03000001,,AGG14,,XO1,,SA,
52.7,Month,May-10,K03000001,,AGG14,,XO1,,SA,
53,Month,Jun-10,K03000001,,AGG14,,XO1,,SA,
54.8,Month,Jul-10,K03000001,,AGG14,,XO1,,SA,
58.2,Month,Aug-10,K03000001,,AGG14,,XO1,,SA,
58.2,Month,Sep-10,K03000001,,AGG14,,XO1,,SA,
60.6,Month,Oct-10,K03000001,,AGG14,,XO1,,SA,
61.5,Month,Nov-10,K03000001,,AGG14,,XO1,,SA,
61.8,Month,Dec-10,K03000001,,AGG14,,XO1,,SA,
66.2,Month,Jan-11,K03000001,,AGG14,,XO1,,SA,
64.2,Month,Feb-11,K03000001,,AGG14,,XO1,,SA,
62.3,Month,Mar-11,K03000001,,AGG14,,XO1,,SA,
62.6,Month,Apr-11,K03000001,,AGG14,,XO1,,SA,
65.7,Month,May-11,K03000001,,AGG14,,XO1,,SA,
69.1,Month,Jun-11,K03000001,,AGG14,,XO1,,SA,
70.9,Month,Jul-11,K03000001,,AGG14,,XO1,,SA,
74.8,Month,Aug-11,K03000001,,AGG14,,XO1,,SA,
76.7,Month,Sep-11,K03000001,,AGG14,,XO1,,SA,
75.6,Month,Oct-11,K03000001,,AGG14,,XO1,,SA,
85.2,Month,Nov-11,K03000001,,AGG14,,XO1,,SA,
82.1,Month,Dec-11,K03000001,,AGG14,,XO1,,SA,
80.6,Month,Jan-12,K03000001,,AGG14,,XO1,,SA,
81.1,Month,Feb-12,K03000001,,AGG14,,XO1,,SA,
82.2,Month,Mar-12,K03000001,,AGG14,,XO1,,SA,
82.7,Month,Apr-12,K03000001,,AGG14,,XO1,,SA,
83.5,Month,May-12,K03000001,,AGG14,,XO1,,SA,
82.9,Month,Jun-12,K03000001,,AGG14,,XO1,,SA,
84,Month,Jul-12,K03000001,,AGG14,,XO1,,SA,
76.4,Month,Aug-12,K03000001,,AGG14,,XO1,,SA,
84.9,Month,Sep-12,K03000001,,AGG14,,XO1,,SA,
84.4,Month,Oct-12,K03000001,,AGG14,,XO1,,SA,
86.5,Month,Nov-12,K03000001,,AGG14,,XO1,,SA,
94.2,Month,Dec-12,K03000001,,AGG14,,XO1,,SA,
92.1,Month,Jan-13,K03000001,,AGG14,,XO1,,SA,
96.3,Month,Feb-13,K03000001,,AGG14,,XO1,,SA,
99.8,Month,Mar-13,K03000001,,AGG14,,XO1,,SA,
96.7,Month,Apr-13,K03000001,,AGG14,,XO1,,SA,
96.6,Month,May-13,K03000001,,AGG14,,XO1,,SA,
99.8,Month,Jun-13,K03000001,,AGG14,,XO1,,SA,
102.3,Month,Jul-13,K03000001,,AGG14,,XO1,,SA,
103.6,Month,Aug-13,K03000001,,AGG14,,XO1,,SA,
101.6,Month,Sep-13,K03000001,,AGG14,,XO1,,SA,
102.8,Month,Oct-13,K03000001,,AGG14,,XO1,,SA,
101.1,Month,Nov-13,K03000001,,AGG14,,XO1,,SA,
105.6,Month,Dec-13,K03000001,,AGG14,,XO1,,SA,
101.4,Month,Jan-14,K03000001,,AGG14,,XO1,,SA,
111.2,Month,Feb-14,K03000001,,AGG14,,XO1,,SA,
111.3,Month,Mar-14,K03000001,,AGG14,,XO1,,SA,
115.2,Month,Apr-14,K03000001,,AGG14,,XO1,,SA,
118.9,Month,May-14,K03000001,,AGG14,,XO1,,SA,
116.4,Month,Jun-14,K03000001,,AGG14,,XO1,,SA,
119.8,Month,Jul-14,K03000001,,AGG14,,XO1,,SA,
118.6,Month,Aug-14,K03000001,,AGG14,,XO1,,SA,
114.7,Month,Sep-14,K03000001,,AGG14,,XO1,,SA,
118.9,Month,Oct-14,K03000001,,AGG14,,XO1,,SA,
123.3,Month,Nov-14,K03000001,,AGG14,,XO1,,SA,
121.9,Month,Dec-14,K03000001,,AGG14,,XO1,,SA,
129.5,Month,Jan-15,K03000001,,AGG14,,XO1,,SA,
123.9,Month,Feb-15,K03000001,,AGG14,,XO1,,SA,
126.8,Month,Mar-15,K03000001,,AGG14,,XO1,,SA,
134.8,Month,Apr-15,K03000001,,AGG14,,XO1,,SA,
128.6,Month,May-15,K03000001,,AGG14,,XO1,,SA,
134.1,Month,Jun-15,K03000001,,AGG14,,XO1,,SA,
140.5,Month,Jul-15,K03000001,,AGG14,,XO1,,SA,
126.8,Month,Aug-15,K03000001,,AGG14,,XO1,,SA,
133.3,Month,Sep-15,K03000001,,AGG14,,XO1,,SA,
132.7,Month,Oct-15,K03000001,,AGG14,,XO1,,SA,
137.5,Month,Nov-15,K03000001,,AGG14,,XO1,,SA,
127.4,Month,Dec-15,K03000001,,AGG14,,XO1,,SA,
149.1,Month,Jan-16,K03000001,,AGG14,,XO1,,SA,
142.5,Month,Feb-16,K03000001,,AGG14,,XO1,,SA,
146.2,Month,Mar-16,K03000001,,AGG14,,XO1,,SA,
150.1,Month,Apr-16,K03000001,,AGG14,,XO1,,SA,
158.2,Month,May-16,K03000001,,AGG14,,XO1,,SA,
159.4,Month,Jun-16,K03000001,,AGG14,,XO1,,SA,
163.5,Month,Jul-16,K03000001,,AGG14,,XO1,,SA,
169.1,Month,Aug-16,K03000001,,AGG14,,XO1,,SA,
181.7,Month,Sep-16,K03000001,,AGG14,,XO1,,SA,
183.6,Month,Oct-16,K03000001,,AGG14,,XO1,,SA,
185.2,Month,Nov-16,K03000001,,AGG14,,XO1,,SA,
183.6,Month,Dec-16,K03000001,,AGG14,,XO1,,SA,
171.4,Month,Jan-17,K03000001,,AGG14,,XO1,,SA,
180.8,Month,Feb-17,K03000001,,AGG14,,XO1,,SA,
184.8,Month,Mar-17,K03000001,,AGG14,,XO1,,SA,
190.3,Month,Apr-17,K03000001,,AGG14,,XO1,,SA,
191.1,Month,May-17,K03000001,,AGG14,,XO1,,SA,
196,Month,Jun-17,K03000001,,AGG14,,XO1,,SA,
186.3,Month,Jul-17,K03000001,,AGG14,,XO1,,SA,
195.9,Month,Aug-17,K03000001,,AGG14,,XO1,,SA,
63.4,Month,Nov-07,K03000001,,AGG21X,,CPP,,SA,
69.1,Month,Dec-07,K03000001,,AGG21X,,CPP,,SA,
67.2,Month,Jan-08,K03000001,,AGG21X,,CPP,,SA,
63.7,Month,Feb-08,K03000001,,AGG21X,,CPP,,SA,
55.3,Month,Mar-08,K03000001,,AGG21X,,CPP,,SA,
57.1,Month,Apr-08,K03000001,,AGG21X,,CPP,,SA,
49.9,Month,May-08,K03000001,,AGG21X,,CPP,,SA,
52.3,Month,Jun-08,K03000001,,AGG21X,,CPP,,SA,
49.4,Month,Jul-08,K03000001,,AGG21X,,CPP,,SA,
49.2,Month,Aug-08,K03000001,,AGG21X,,CPP,,SA,
47,Month,Sep-08,K03000001,,AGG21X,,CPP,,SA,
41.7,Month,Oct-08,K03000001,,AGG21X,,CPP,,SA,
39.5,Month,Nov-08,K03000001,,AGG21X,,CPP,,SA,
40.2,Month,Dec-08,K03000001,,AGG21X,,CPP,,SA,
38.9,Month,Jan-09,K03000001,,AGG21X,,CPP,,SA,
33.5,Month,Feb-09,K03000001,,AGG21X,,CPP,,SA,
30.3,Month,Mar-09,K03000001,,AGG21X,,CPP,,SA,
28.4,Month,Apr-09,K03000001,,AGG21X,,CPP,,SA,
27.2,Month,May-09,K03000001,,AGG21X,,CPP,,SA,
23.5,Month,Jun-09,K03000001,,AGG21X,,CPP,,SA,
29.8,Month,Jul-09,K03000001,,AGG21X,,CPP,,SA,
26,Month,Aug-09,K03000001,,AGG21X,,CPP,,SA,
22.2,Month,Sep-09,K03000001,,AGG21X,,CPP,,SA,
32.3,Month,Oct-09,K03000001,,AGG21X,,CPP,,SA,
35.1,Month,Nov-09,K03000001,,AGG21X,,CPP,,SA,
21.4,Month,Dec-09,K03000001,,AGG21X,,CPP,,SA,
16.6,Month,Jan-10,K03000001,,AGG21X,,CPP,,SA,
18.3,Month,Feb-10,K03000001,,AGG21X,,CPP,,SA,
18.1,Month,Mar-10,K03000001,,AGG21X,,CPP,,SA,
17.4,Month,Apr-10,K03000001,,AGG21X,,CPP,,SA,
19.6,Month,May-10,K03000001,,AGG21X,,CPP,,SA,
17.2,Month,Jun-10,K03000001,,AGG21X,,CPP,,SA,
16.3,Month,Jul-10,K03000001,,AGG21X,,CPP,,SA,
23.6,Month,Aug-10,K03000001,,AGG21X,,CPP,,SA,
23.2,Month,Sep-10,K03000001,,AGG21X,,CPP,,SA,
20,Month,Oct-10,K03000001,,AGG21X,,CPP,,SA,
18,Month,Nov-10,K03000001,,AGG21X,,CPP,,SA,
25.7,Month,Dec-10,K03000001,,AGG21X,,CPP,,SA,
30.6,Month,Jan-11,K03000001,,AGG21X,,CPP,,SA,
21.2,Month,Feb-11,K03000001,,AGG21X,,CPP,,SA,
22.1,Month,Mar-11,K03000001,,AGG21X,,CPP,,SA,
18,Month,Apr-11,K03000001,,AGG21X,,CPP,,SA,
17.2,Month,May-11,K03000001,,AGG21X,,CPP,,SA,
22.3,Month,Jun-11,K03000001,,AGG21X,,CPP,,SA,
17.6,Month,Jul-11,K03000001,,AGG21X,,CPP,,SA,
13.3,Month,Aug-11,K03000001,,AGG21X,,CPP,,SA,
17.4,Month,Sep-11,K03000001,,AGG21X,,CPP,,SA,
12,Month,Oct-11,K03000001,,AGG21X,,CPP,,SA,
15.8,Month,Nov-11,K03000001,,AGG21X,,CPP,,SA,
13,Month,Dec-11,K03000001,,AGG21X,,CPP,,SA,
11.6,Month,Jan-12,K03000001,,AGG21X,,CPP,,SA,
20.3,Month,Feb-12,K03000001,,AGG21X,,CPP,,SA,
18.8,Month,Mar-12,K03000001,,AGG21X,,CPP,,SA,
21.8,Month,Apr-12,K03000001,,AGG21X,,CPP,,SA,
24.7,Month,May-12,K03000001,,AGG21X,,CPP,,SA,
14.8,Month,Jun-12,K03000001,,AGG21X,,CPP,,SA,
18.1,Month,Jul-12,K03000001,,AGG21X,,CPP,,SA,
9.7,Month,Aug-12,K03000001,,AGG21X,,CPP,,SA,
11.7,Month,Sep-12,K03000001,,AGG21X,,CPP,,SA,
11.6,Month,Oct-12,K03000001,,AGG21X,,CPP,,SA,
6.2,Month,Nov-12,K03000001,,AGG21X,,CPP,,SA,
16.8,Month,Dec-12,K03000001,,AGG21X,,CPP,,SA,
12.5,Month,Jan-13,K03000001,,AGG21X,,CPP,,SA,
13.6,Month,Feb-13,K03000001,,AGG21X,,CPP,,SA,
19,Month,Mar-13,K03000001,,AGG21X,,CPP,,SA,
13.6,Month,Apr-13,K03000001,,AGG21X,,CPP,,SA,
10.4,Month,May-13,K03000001,,AGG21X,,CPP,,SA,
17.2,Month,Jun-13,K03000001,,AGG21X,,CPP,,SA,
14.3,Month,Jul-13,K03000001,,AGG21X,,CPP,,SA,
21.9,Month,Aug-13,K03000001,,AGG21X,,CPP,,SA,
17.5,Month,Sep-13,K03000001,,AGG21X,,CPP,,SA,
18.2,Month,Oct-13,K03000001,,AGG21X,,CPP,,SA,
15.6,Month,Nov-13,K03000001,,AGG21X,,CPP,,SA,
11.2,Month,Dec-13,K03000001,,AGG21X,,CPP,,SA,
11.1,Month,Jan-14,K03000001,,AGG21X,,CPP,,SA,
13.1,Month,Feb-14,K03000001,,AGG21X,,CPP,,SA,
9.6,Month,Mar-14,K03000001,,AGG21X,,CPP,,SA,
14.3,Month,Apr-14,K03000001,,AGG21X,,CPP,,SA,
16.5,Month,May-14,K03000001,,AGG21X,,CPP,,SA,
14.6,Month,Jun-14,K03000001,,AGG21X,,CPP,,SA,
14.6,Month,Jul-14,K03000001,,AGG21X,,CPP,,SA,
14.4,Month,Aug-14,K03000001,,AGG21X,,CPP,,SA,
10.3,Month,Sep-14,K03000001,,AGG21X,,CPP,,SA,
12.3,Month,Oct-14,K03000001,,AGG21X,,CPP,,SA,
17.9,Month,Nov-14,K03000001,,AGG21X,,CPP,,SA,
12.1,Month,Dec-14,K03000001,,AGG21X,,CPP,,SA,
19.5,Month,Jan-15,K03000001,,AGG21X,,CPP,,SA,
11.6,Month,Feb-15,K03000001,,AGG21X,,CPP,,SA,
12.6,Month,Mar-15,K03000001,,AGG21X,,CPP,,SA,
13.4,Month,Apr-15,K03000001,,AGG21X,,CPP,,SA,
8.7,Month,May-15,K03000001,,AGG21X,,CPP,,SA,
13.1,Month,Jun-15,K03000001,,AGG21X,,CPP,,SA,
12.6,Month,Jul-15,K03000001,,AGG21X,,CPP,,SA,
8.6,Month,Aug-15,K03000001,,AGG21X,,CPP,,SA,
14.3,Month,Sep-15,K03000001,,AGG21X,,CPP,,SA,
11.7,Month,Oct-15,K03000001,,AGG21X,,CPP,,SA,
14.1,Month,Nov-15,K03000001,,AGG21X,,CPP,,SA,
11,Month,Dec-15,K03000001,,AGG21X,,CPP,,SA,
14.2,Month,Jan-16,K03000001,,AGG21X,,CPP,,SA,
13.8,Month,Feb-16,K03000001,,AGG21X,,CPP,,SA,
12.8,Month,Mar-16,K03000001,,AGG21X,,CPP,,SA,
13.9,Month,Apr-16,K03000001,,AGG21X,,CPP,,SA,
20.3,Month,May-16,K03000001,,AGG21X,,CPP,,SA,
17.7,Month,Jun-16,K03000001,,AGG21X,,CPP,,SA,
17.8,Month,Jul-16,K03000001,,AGG21X,,CPP,,SA,
24.8,Month,Aug-16,K03000001,,AGG21X,,CPP,,SA,
26.8,Month,Sep-16,K03000001,,AGG21X,,CPP,,SA,
30.3,Month,Oct-16,K03000001,,AGG21X,,CPP,,SA,
27.6,Month,Nov-16,K03000001,,AGG21X,,CPP,,SA,
29.3,Month,Dec-16,K03000001,,AGG21X,,CPP,,SA,
16.4,Month,Jan-17,K03000001,,AGG21X,,CPP,,SA,
22.5,Month,Feb-17,K03000001,,AGG21X,,CPP,,SA,
24.2,Month,Mar-17,K03000001,,AGG21X,,CPP,,SA,
20.8,Month,Apr-17,K03000001,,AGG21X,,CPP,,SA,
16.1,Month,May-17,K03000001,,AGG21X,,CPP,,SA,
17.2,Month,Jun-17,K03000001,,AGG21X,,CPP,,SA,
16.3,Month,Jul-17,K03000001,,AGG21X,,CPP,,SA,
15.6,Month,Aug-17,K03000001,,AGG21X,,CPP,,SA,
1.2,Month,Dec-06,K03000001,,AGG21X,,MOM,,SA,
4.8,Month,Jan-07,K03000001,,AGG21X,,MOM,,SA,
7.8,Month,Feb-07,K03000001,,AGG21X,,MOM,,SA,
8,Month,Mar-07,K03000001,,AGG21X,,MOM,,SA,
4.5,Month,Apr-07,K03000001,,AGG21X,,MOM,,SA,
5.6,Month,May-07,K03000001,,AGG21X,,MOM,,SA,
3.1,Month,Jun-07,K03000001,,AGG21X,,MOM,,SA,
3,Month,Jul-07,K03000001,,AGG21X,,MOM,,SA,
2.6,Month,Aug-07,K03000001,,AGG21X,,MOM,,SA,
4.1,Month,Sep-07,K03000001,,AGG21X,,MOM,,SA,
2.6,Month,Oct-07,K03000001,,AGG21X,,MOM,,SA,
3,Month,Nov-07,K03000001,,AGG21X,,MOM,,SA,
4.8,Month,Dec-07,K03000001,,AGG21X,,MOM,,SA,
3.6,Month,Jan-08,K03000001,,AGG21X,,MOM,,SA,
5.5,Month,Feb-08,K03000001,,AGG21X,,MOM,,SA,
2.5,Month,Mar-08,K03000001,,AGG21X,,MOM,,SA,
5.7,Month,Apr-08,K03000001,,AGG21X,,MOM,,SA,
0.7,Month,May-08,K03000001,,AGG21X,,MOM,,SA,
4.7,Month,Jun-08,K03000001,,AGG21X,,MOM,,SA,
1.1,Month,Jul-08,K03000001,,AGG21X,,MOM,,SA,
2.5,Month,Aug-08,K03000001,,AGG21X,,MOM,,SA,
2.5,Month,Sep-08,K03000001,,AGG21X,,MOM,,SA,
-1.1,Month,Oct-08,K03000001,,AGG21X,,MOM,,SA,
1.4,Month,Nov-08,K03000001,,AGG21X,,MOM,,SA,
5.3,Month,Dec-08,K03000001,,AGG21X,,MOM,,SA,
2.7,Month,Jan-09,K03000001,,AGG21X,,MOM,,SA,
1.4,Month,Feb-09,K03000001,,AGG21X,,MOM,,SA,
0,Month,Mar-09,K03000001,,AGG21X,,MOM,,SA,
4.2,Month,Apr-09,K03000001,,AGG21X,,MOM,,SA,
-0.2,Month,May-09,K03000001,,AGG21X,,MOM,,SA,
1.7,Month,Jun-09,K03000001,,AGG21X,,MOM,,SA,
6.2,Month,Jul-09,K03000001,,AGG21X,,MOM,,SA,
-0.5,Month,Aug-09,K03000001,,AGG21X,,MOM,,SA,
-0.6,Month,Sep-09,K03000001,,AGG21X,,MOM,,SA,
7,Month,Oct-09,K03000001,,AGG21X,,MOM,,SA,
3.6,Month,Nov-09,K03000001,,AGG21X,,MOM,,SA,
-5.3,Month,Dec-09,K03000001,,AGG21X,,MOM,,SA,
-1.4,Month,Jan-10,K03000001,,AGG21X,,MOM,,SA,
2.9,Month,Feb-10,K03000001,,AGG21X,,MOM,,SA,
-0.1,Month,Mar-10,K03000001,,AGG21X,,MOM,,SA,
3.6,Month,Apr-10,K03000001,,AGG21X,,MOM,,SA,
1.6,Month,May-10,K03000001,,AGG21X,,MOM,,SA,
-0.3,Month,Jun-10,K03000001,,AGG21X,,MOM,,SA,
