V4_0,Time_codelist,Time,Geography_codelist,Geography,Category_codelist,Category,Pay Type_codelist,Pay Type
417.456600131358,Month,Oct 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
346.250407390087,Month,Oct 2002,K03000001,,,Public sector excluding financial services,,Total Pay
394.571705450412,Month,Oct 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
408.443397925815,Month,Oct 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
231.597701672142,Month,Oct 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
343.421079992481,Month,Nov 2002,K03000001,,,Whole Economy,,Total Pay
341.571278154066,Month,Nov 2002,K03000001,,,Private sector,,Total Pay
349.337688406362,Month,Nov 2002,K03000001,,,Public sector,,Total Pay
327.86119240742,Month,Nov 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
418.586184638553,Month,Nov 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
348.222322730423,Month,Nov 2002,K03000001,,,Public sector excluding financial services,,Total Pay
393.795959284349,Month,Nov 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
413.128192832979,Month,Nov 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
232.129259349592,Month,Nov 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
343.777770752419,Month,Dec 2002,K03000001,,,Whole Economy,,Total Pay
340.988383392015,Month,Dec 2002,K03000001,,,Private sector,,Total Pay
353.069854341585,Month,Dec 2002,K03000001,,,Public sector,,Total Pay
327.532280423714,Month,Dec 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
411.5746143934,Month,Dec 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
349.904634174151,Month,Dec 2002,K03000001,,,Public sector excluding financial services,,Total Pay
397.347351977278,Month,Dec 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
412.846934844791,Month,Dec 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
231.079809442986,Month,Dec 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
344.69230475217,Month,Jan 2003,K03000001,,,Whole Economy,,Total Pay
341.845342139462,Month,Jan 2003,K03000001,,,Private sector,,Total Pay
351.747961210717,Month,Jan 2003,K03000001,,,Public sector,,Total Pay
328.388792480112,Month,Jan 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
413.369986835922,Month,Jan 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
350.593413893934,Month,Jan 2003,K03000001,,,Public sector excluding financial services,,Total Pay
397.067800963089,Month,Jan 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
419.129131202393,Month,Jan 2003,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
234.761491738762,Month,Jan 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
342.495704393778,Month,Feb 2003,K03000001,,,Whole Economy,,Total Pay
336.104391144177,Month,Feb 2003,K03000001,,,Private sector,,Total Pay
352.726146925458,Month,Feb 2003,K03000001,,,Public sector,,Total Pay
324.568664618707,Month,Feb 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
416.907484280252,Month,Feb 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
351.814218073466,Month,Feb 2003,K03000001,,,Public sector excluding financial services,,Total Pay
399.670177649476,Month,Feb 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
421.86203916601,Month,Feb 2003,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
233.091185148227,Month,Feb 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
348.92975513373,Month,Mar 2003,K03000001,,,Whole Economy,,Total Pay
345.889341576549,Month,Mar 2003,K03000001,,,Private sector,,Total Pay
354.153444555407,Month,Mar 2003,K03000001,,,Public sector,,Total Pay
331.51953718087,Month,Mar 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
423.82256902407,Month,Mar 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
353.084097226789,Month,Mar 2003,K03000001,,,Public sector excluding financial services,,Total Pay
399.167086022939,Month,Mar 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
428.767715179696,Month,Mar 2003,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
232.102794765827,Month,Mar 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
348.600849921413,Month,Apr 2003,K03000001,,,Whole Economy,,Total Pay
345.636079039582,Month,Apr 2003,K03000001,,,Private sector,,Total Pay
355.272410511929,Month,Apr 2003,K03000001,,,Public sector,,Total Pay
332.754179093042,Month,Apr 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
422.816930296727,Month,Apr 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
354.187705879099,Month,Apr 2003,K03000001,,,Public sector excluding financial services,,Total Pay
399.526318242684,Month,Apr 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
422.653782841461,Month,Apr 2003,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
231.268504335423,Month,Apr 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
349.158269695109,Month,May 2003,K03000001,,,Whole Economy,,Total Pay
347.049839596237,Month,May 2003,K03000001,,,Private sector,,Total Pay
354.40351724681,Month,May 2003,K03000001,,,Public sector,,Total Pay
333.781809719683,Month,May 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
426.268377539168,Month,May 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
354.575034219823,Month,May 2003,K03000001,,,Public sector excluding financial services,,Total Pay
402.886629670152,Month,May 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
420.173195047519,Month,May 2003,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
232.998420836974,Month,May 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
350.235279866601,Month,Jun 2003,K03000001,,,Whole Economy,,Total Pay
347.275647577078,Month,Jun 2003,K03000001,,,Private sector,,Total Pay
359.147404709491,Month,Jun 2003,K03000001,,,Public sector,,Total Pay
334.485570316052,Month,Jun 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
424.889813194009,Month,Jun 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
358.202749395187,Month,Jun 2003,K03000001,,,Public sector excluding financial services,,Total Pay
402.836099480406,Month,Jun 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
425.795594884726,Month,Jun 2003,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
233.454027200849,Month,Jun 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
350.87551857937,Month,Jul 2003,K03000001,,,Whole Economy,,Total Pay
348.108393831404,Month,Jul 2003,K03000001,,,Private sector,,Total Pay
360.833667691836,Month,Jul 2003,K03000001,,,Public sector,,Total Pay
336.009312160617,Month,Jul 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
425.552129636037,Month,Jul 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
359.225534312769,Month,Jul 2003,K03000001,,,Public sector excluding financial services,,Total Pay
405.684178584594,Month,Jul 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
423.950222511991,Month,Jul 2003,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
233.488871510637,Month,Jul 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
352.677364954019,Month,Aug 2003,K03000001,,,Whole Economy,,Total Pay
349.142773556837,Month,Aug 2003,K03000001,,,Private sector,,Total Pay
362.281280057124,Month,Aug 2003,K03000001,,,Public sector,,Total Pay
335.862621012153,Month,Aug 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
427.416001429793,Month,Aug 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
361.979999355927,Month,Aug 2003,K03000001,,,Public sector excluding financial services,,Total Pay
407.367211058243,Month,Aug 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
424.284923942257,Month,Aug 2003,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
232.928522756421,Month,Aug 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
353.642513651763,Month,Sep 2003,K03000001,,,Whole Economy,,Total Pay
351.036035253975,Month,Sep 2003,K03000001,,,Private sector,,Total Pay
364.388964214178,Month,Sep 2003,K03000001,,,Public sector,,Total Pay
338.208626108255,Month,Sep 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
429.074168561409,Month,Sep 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
363.662123618494,Month,Sep 2003,K03000001,,,Public sector excluding financial services,,Total Pay
409.672772944742,Month,Sep 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
432.913788266095,Month,Sep 2003,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
234.553068566605,Month,Sep 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
355.577984188334,Month,Oct 2003,K03000001,,,Whole Economy,,Total Pay
352.860148551442,Month,Oct 2003,K03000001,,,Private sector,,Total Pay
364.469863260589,Month,Oct 2003,K03000001,,,Public sector,,Total Pay
340.022488771086,Month,Oct 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
432.182721526444,Month,Oct 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
363.582996044543,Month,Oct 2003,K03000001,,,Public sector excluding financial services,,Total Pay
409.374400105899,Month,Oct 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
434.589828510727,Month,Oct 2003,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
234.78227865092,Month,Oct 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
355.954642672601,Month,Nov 2003,K03000001,,,Whole Economy,,Total Pay
353.322057586455,Month,Nov 2003,K03000001,,,Private sector,,Total Pay
365.697062279289,Month,Nov 2003,K03000001,,,Public sector,,Total Pay
340.543124211302,Month,Nov 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
430.68583559483,Month,Nov 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
364.739166866542,Month,Nov 2003,K03000001,,,Public sector excluding financial services,,Total Pay
414.705820836634,Month,Nov 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
432.955741012923,Month,Nov 2003,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
234.225454451114,Month,Nov 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
357.871303416396,Month,Dec 2003,K03000001,,,Whole Economy,,Total Pay
353.886947515095,Month,Dec 2003,K03000001,,,Private sector,,Total Pay
369.529407663906,Month,Dec 2003,K03000001,,,Public sector,,Total Pay
341.274812059948,Month,Dec 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
418.101763732227,Month,Dec 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
366.419963964895,Month,Dec 2003,K03000001,,,Public sector excluding financial services,,Total Pay
409.578443797664,Month,Dec 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
436.524445313739,Month,Dec 2003,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
241.219223930038,Month,Dec 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
358.785504304274,Month,Jan 2004,K03000001,,,Whole Economy,,Total Pay
356.118945432351,Month,Jan 2004,K03000001,,,Private sector,,Total Pay
367.378133259746,Month,Jan 2004,K03000001,,,Public sector,,Total Pay
342.635108553042,Month,Jan 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
442.490561483146,Month,Jan 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
365.985221015475,Month,Jan 2004,K03000001,,,Public sector excluding financial services,,Total Pay
416.098747066194,Month,Jan 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
437.658261728387,Month,Jan 2004,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
236.944635625909,Month,Jan 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
354.250947808192,Month,Feb 2004,K03000001,,,Whole Economy,,Total Pay
346.808987247196,Month,Feb 2004,K03000001,,,Private sector,,Total Pay
369.29661976829,Month,Feb 2004,K03000001,,,Public sector,,Total Pay
338.527297555485,Month,Feb 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
412.720258161175,Month,Feb 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
368.487006416899,Month,Feb 2004,K03000001,,,Public sector excluding financial services,,Total Pay
414.480605586575,Month,Feb 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
437.674037888788,Month,Feb 2004,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
238.80014892678,Month,Feb 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
361.758953295129,Month,Mar 2004,K03000001,,,Whole Economy,,Total Pay
358.188316037826,Month,Mar 2004,K03000001,,,Private sector,,Total Pay
370.119119670843,Month,Mar 2004,K03000001,,,Public sector,,Total Pay
344.87378205673,Month,Mar 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
436.945156090763,Month,Mar 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
369.039098911648,Month,Mar 2004,K03000001,,,Public sector excluding financial services,,Total Pay
417.691336044369,Month,Mar 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
445.550495393496,Month,Mar 2004,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
237.114000005335,Month,Mar 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
362.940757519569,Month,Apr 2004,K03000001,,,Whole Economy,,Total Pay
359.76067237189,Month,Apr 2004,K03000001,,,Private sector,,Total Pay
371.440000594084,Month,Apr 2004,K03000001,,,Public sector,,Total Pay
347.418499175263,Month,Apr 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
446.934972754552,Month,Apr 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
369.979127917265,Month,Apr 2004,K03000001,,,Public sector excluding financial services,,Total Pay
419.396617342511,Month,Apr 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
441.333316735347,Month,Apr 2004,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
241.284913817383,Month,Apr 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
364.559396647863,Month,May 2004,K03000001,,,Whole Economy,,Total Pay
362.018927513101,Month,May 2004,K03000001,,,Private sector,,Total Pay
371.867914182724,Month,May 2004,K03000001,,,Public sector,,Total Pay
348.596505345881,Month,May 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
450.552754329401,Month,May 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
372.574782263009,Month,May 2004,K03000001,,,Public sector excluding financial services,,Total Pay
422.851005962463,Month,May 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
445.188240554717,Month,May 2004,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
241.062975857996,Month,May 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
365.160411941583,Month,Jun 2004,K03000001,,,Whole Economy,,Total Pay
361.826758524016,Month,Jun 2004,K03000001,,,Private sector,,Total Pay
374.178237088953,Month,Jun 2004,K03000001,,,Public sector,,Total Pay
349.438872384763,Month,Jun 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
446.44577367595,Month,Jun 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
373.368028114132,Month,Jun 2004,K03000001,,,Public sector excluding financial services,,Total Pay
423.148934311375,Month,Jun 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
435.743884053623,Month,Jun 2004,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
242.288417135706,Month,Jun 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
367.00926295227,Month,Jul 2004,K03000001,,,Whole Economy,,Total Pay
363.998740575072,Month,Jul 2004,K03000001,,,Private sector,,Total Pay
374.543857673766,Month,Jul 2004,K03000001,,,Public sector,,Total Pay
350.730192567154,Month,Jul 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
450.241816230117,Month,Jul 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
372.178102306524,Month,Jul 2004,K03000001,,,Public sector excluding financial services,,Total Pay
425.34045246419,Month,Jul 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
439.065036307173,Month,Jul 2004,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
