V4_0,Time_codelist,Time,Geography_codelist,Geography,Category_codelist,Category,Pay Type_codelist,Pay Type,Percentage Change_codelist,Percentage Change
5.351050925423,Month,Apr 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
6.071782765598,Month,Apr 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
3.432598805185,Month,Apr 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
2.894811308957,Month,Apr 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
3.710525977408,Month,May 2002,K03000001,,,Whole Economy,,Total Pay,,Single month
3.314007620465,Month,May 2002,K03000001,,,Whole Economy,,Total Pay,,3 month average
3.735122351793,Month,May 2002,K03000001,,,Private sector,,Total Pay,,Single month
3.191384464131,Month,May 2002,K03000001,,,Private sector,,Total Pay,,3 month average
3.718570102861,Month,May 2002,K03000001,,,Public sector,,Total Pay,,Single month
3.959634276873,Month,May 2002,K03000001,,,Public sector,,Total Pay,,3 month average
4.01620613981,Month,May 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
3.368163742655,Month,May 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
2.858398699474,Month,May 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
0.878008859044,Month,May 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
3.730082375075,Month,May 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
3.890449942748,Month,May 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
3.790902974055,Month,May 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
3.632388333243,Month,May 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
3.16749026498,Month,May 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
4.771082999362,Month,May 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
4.12798376496,Month,May 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
3.260527301753,Month,May 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
3.73567121809,Month,Jun 2002,K03000001,,,Whole Economy,,Total Pay,,Single month
3.69158045374,Month,Jun 2002,K03000001,,,Whole Economy,,Total Pay,,3 month average
3.694986092064,Month,Jun 2002,K03000001,,,Private sector,,Total Pay,,Single month
3.695989716284,Month,Jun 2002,K03000001,,,Private sector,,Total Pay,,3 month average
3.666027757033,Month,Jun 2002,K03000001,,,Public sector,,Total Pay,,Single month
3.719523854848,Month,Jun 2002,K03000001,,,Public sector,,Total Pay,,3 month average
3.889556945599,Month,Jun 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
3.888614434988,Month,Jun 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
0.296600298993,Month,Jun 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
1.741300027935,Month,Jun 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
3.667959833164,Month,Jun 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
3.670432357462,Month,Jun 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
4.312021008208,Month,Jun 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
3.869053025775,Month,Jun 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
1.592107928578,Month,Jun 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
3.35340474516,Month,Jun 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
5.954110301982,Month,Jun 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
4.505329398357,Month,Jun 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
3.846549588136,Month,Jul 2002,K03000001,,,Whole Economy,,Total Pay,,Single month
3.764345596915,Month,Jul 2002,K03000001,,,Whole Economy,,Total Pay,,3 month average
3.862934901129,Month,Jul 2002,K03000001,,,Private sector,,Total Pay,,Single month
3.764373554523,Month,Jul 2002,K03000001,,,Private sector,,Total Pay,,3 month average
4.063015938581,Month,Jul 2002,K03000001,,,Public sector,,Total Pay,,Single month
3.81627373657,Month,Jul 2002,K03000001,,,Public sector,,Total Pay,,3 month average
4.265378791025,Month,Jul 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
4.057000889108,Month,Jul 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
3.565450332913,Month,Jul 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
2.221797263395,Month,Jul 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
3.967757650205,Month,Jul 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
3.788915401293,Month,Jul 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
4.387883656428,Month,Jul 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
4.164074539738,Month,Jul 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
1.819991286284,Month,Jul 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
2.187975993049,Month,Jul 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
4.017228453518,Month,Jul 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
4.698603334802,Month,Jul 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
3.067713137105,Month,Aug 2002,K03000001,,,Whole Economy,,Total Pay,,Single month
3.548867751257,Month,Aug 2002,K03000001,,,Whole Economy,,Total Pay,,3 month average
3.302551808419,Month,Aug 2002,K03000001,,,Private sector,,Total Pay,,Single month
3.61952224574,Month,Aug 2002,K03000001,,,Private sector,,Total Pay,,3 month average
2.16413787094,Month,Aug 2002,K03000001,,,Public sector,,Total Pay,,Single month
3.295174169734,Month,Aug 2002,K03000001,,,Public sector,,Total Pay,,3 month average
3.157017926856,Month,Aug 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
3.769343543278,Month,Aug 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
2.35050334852,Month,Aug 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
2.056002214551,Month,Aug 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
2.157603587848,Month,Aug 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
3.261435957652,Month,Aug 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
3.97015717237,Month,Aug 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
4.222792428835,Month,Aug 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
0.694736590925,Month,Aug 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
1.36662432831,Month,Aug 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
3.43400928635,Month,Aug 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
4.461113901125,Month,Aug 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
3.141448978348,Month,Sep 2002,K03000001,,,Whole Economy,,Total Pay,,Single month
3.350773259239,Month,Sep 2002,K03000001,,,Whole Economy,,Total Pay,,3 month average
3.195782645597,Month,Sep 2002,K03000001,,,Private sector,,Total Pay,,Single month
3.452800277468,Month,Sep 2002,K03000001,,,Private sector,,Total Pay,,3 month average
3.294800224176,Month,Sep 2002,K03000001,,,Public sector,,Total Pay,,Single month
3.172481624974,Month,Sep 2002,K03000001,,,Public sector,,Total Pay,,3 month average
3.459566550373,Month,Sep 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
3.625837048475,Month,Sep 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
3.286273022419,Month,Sep 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
3.06570297745,Month,Sep 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
3.327634064529,Month,Sep 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
3.149344249812,Month,Sep 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
3.39364678733,Month,Sep 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
3.915738636118,Month,Sep 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
1.479410108009,Month,Sep 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
1.329891971138,Month,Sep 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
3.892173323089,Month,Sep 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
3.780038067363,Month,Sep 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
2.770835501794,Month,Oct 2002,K03000001,,,Whole Economy,,Total Pay,,Single month
2.99297826633,Month,Oct 2002,K03000001,,,Whole Economy,,Total Pay,,3 month average
2.607210103648,Month,Oct 2002,K03000001,,,Private sector,,Total Pay,,Single month
3.034388137611,Month,Oct 2002,K03000001,,,Private sector,,Total Pay,,3 month average
3.513568005657,Month,Oct 2002,K03000001,,,Public sector,,Total Pay,,Single month
2.992249658809,Month,Oct 2002,K03000001,,,Public sector,,Total Pay,,3 month average
3.071243547432,Month,Oct 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
3.229050808524,Month,Oct 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
2.68131761073,Month,Oct 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
2.772006760166,Month,Oct 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
3.491381596355,Month,Oct 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
2.992999634463,Month,Oct 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
3.349417320676,Month,Oct 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
3.5703228465,Month,Oct 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
-0.102836679798,Month,Oct 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
0.688411271077,Month,Oct 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
4.596670892342,Month,Oct 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
3.97250688036,Month,Oct 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
2.774542632028,Month,Nov 2002,K03000001,,,Whole Economy,,Total Pay,,Single month
2.895095801895,Month,Nov 2002,K03000001,,,Whole Economy,,Total Pay,,3 month average
2.466370745985,Month,Nov 2002,K03000001,,,Private sector,,Total Pay,,Single month
2.755329156336,Month,Nov 2002,K03000001,,,Private sector,,Total Pay,,3 month average
4.247635714058,Month,Nov 2002,K03000001,,,Public sector,,Total Pay,,Single month
3.685548193397,Month,Nov 2002,K03000001,,,Public sector,,Total Pay,,3 month average
3.037922874018,Month,Nov 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
3.188944265627,Month,Nov 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
1.936241456533,Month,Nov 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
2.631811724623,Month,Nov 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
4.26008434177,Month,Nov 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
3.693179983343,Month,Nov 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
2.885278936529,Month,Nov 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
3.208855597804,Month,Nov 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
1.195817807472,Month,Nov 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
0.855701832001,Month,Nov 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
3.683556066814,Month,Nov 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
4.055895181725,Month,Nov 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
2.466101378116,Month,Dec 2002,K03000001,,,Whole Economy,,Total Pay,,Single month
2.670102452637,Month,Dec 2002,K03000001,,,Whole Economy,,Total Pay,,3 month average
1.790136337918,Month,Dec 2002,K03000001,,,Private sector,,Total Pay,,Single month
2.286627879428,Month,Dec 2002,K03000001,,,Private sector,,Total Pay,,3 month average
5.120858658153,Month,Dec 2002,K03000001,,,Public sector,,Total Pay,,Single month
4.294338203806,Month,Dec 2002,K03000001,,,Public sector,,Total Pay,,3 month average
2.356122784996,Month,Dec 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
2.820534386291,Month,Dec 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
-0.273817136696,Month,Dec 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
1.440925679523,Month,Dec 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
5.177728465335,Month,Dec 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
4.308121593176,Month,Dec 2002,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
3.816153778915,Month,Dec 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
3.350279557137,Month,Dec 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
1.427706532417,Month,Dec 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
0.839172467377,Month,Dec 2002,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
3.618296984392,Month,Dec 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,Single month
3.964305137045,Month,Dec 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay,,3 month average
2.504422455568,Month,Jan 2003,K03000001,,,Whole Economy,,Total Pay,,Single month
2.581370347986,Month,Jan 2003,K03000001,,,Whole Economy,,Total Pay,,3 month average
2.026961509149,Month,Jan 2003,K03000001,,,Private sector,,Total Pay,,Single month
2.093876795302,Month,Jan 2003,K03000001,,,Private sector,,Total Pay,,3 month average
4.202292557917,Month,Jan 2003,K03000001,,,Public sector,,Total Pay,,Single month
4.523266328428,Month,Jan 2003,K03000001,,,Public sector,,Total Pay,,3 month average
2.303608702374,Month,Jan 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,Single month
2.564726017346,Month,Jan 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay,,3 month average
-0.163667288316,Month,Jan 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,Single month
0.496463199377,Month,Jan 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay,,3 month average
4.165270509886,Month,Jan 2003,K03000001,,,Public sector excluding financial services,,Total Pay,,Single month
4.532568858013,Month,Jan 2003,K03000001,,,Public sector excluding financial services,,Total Pay,,3 month average
3.472353458706,Month,Jan 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,Single month
3.391327827747,Month,Jan 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay,,3 month average
5.637518612044,Month,Jan 2003,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,Single month
2.727679700732,Month,Jan 2003,K03000001,,,"Construction, SIC 2007 section F",,Total Pay,,3 month average
