V4_0,Time_codelist,Time,Geography_codelist,Geography,Employment size band_codelist,Employment size band,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07
1445.0,Year,2017,E12000007,,,5-9,,Local Units,81,81 : Services to buildings and landscape activities
800.0,Year,2017,E12000007,,,10-19,,Local Units,81,81 : Services to buildings and landscape activities
480.0,Year,2017,E12000007,,,20-49,,Local Units,81,81 : Services to buildings and landscape activities
150.0,Year,2017,E12000007,,,50-99,,Local Units,81,81 : Services to buildings and landscape activities
100.0,Year,2017,E12000007,,,100-249,,Local Units,81,81 : Services to buildings and landscape activities
80.0,Year,2017,E12000007,,,250+,,Local Units,81,81 : Services to buildings and landscape activities
9575.0,Year,2017,E12000007,,,Total,,Local Units,81,81 : Services to buildings and landscape activities
7915.0,Year,2017,E12000008,,,0-4,,Local Units,81,81 : Services to buildings and landscape activities
1500.0,Year,2017,E12000008,,,5-9,,Local Units,81,81 : Services to buildings and landscape activities
770.0,Year,2017,E12000008,,,10-19,,Local Units,81,81 : Services to buildings and landscape activities
395.0,Year,2017,E12000008,,,20-49,,Local Units,81,81 : Services to buildings and landscape activities
140.0,Year,2017,E12000008,,,50-99,,Local Units,81,81 : Services to buildings and landscape activities
75.0,Year,2017,E12000008,,,100-249,,Local Units,81,81 : Services to buildings and landscape activities
45.0,Year,2017,E12000008,,,250+,,Local Units,81,81 : Services to buildings and landscape activities
10840.0,Year,2017,E12000008,,,Total,,Local Units,81,81 : Services to buildings and landscape activities
4540.0,Year,2017,E12000009,,,0-4,,Local Units,81,81 : Services to buildings and landscape activities
865.0,Year,2017,E12000009,,,5-9,,Local Units,81,81 : Services to buildings and landscape activities
405.0,Year,2017,E12000009,,,10-19,,Local Units,81,81 : Services to buildings and landscape activities
180.0,Year,2017,E12000009,,,20-49,,Local Units,81,81 : Services to buildings and landscape activities
60.0,Year,2017,E12000009,,,50-99,,Local Units,81,81 : Services to buildings and landscape activities
40.0,Year,2017,E12000009,,,100-249,,Local Units,81,81 : Services to buildings and landscape activities
15.0,Year,2017,E12000009,,,250+,,Local Units,81,81 : Services to buildings and landscape activities
6105.0,Year,2017,E12000009,,,Total,,Local Units,81,81 : Services to buildings and landscape activities
2405.0,Year,2017,W92000001,,,0-4,,Local Units,81,81 : Services to buildings and landscape activities
385.0,Year,2017,W92000001,,,5-9,,Local Units,81,81 : Services to buildings and landscape activities
200.0,Year,2017,W92000001,,,10-19,,Local Units,81,81 : Services to buildings and landscape activities
80.0,Year,2017,W92000001,,,20-49,,Local Units,81,81 : Services to buildings and landscape activities
30.0,Year,2017,W92000001,,,50-99,,Local Units,81,81 : Services to buildings and landscape activities
15.0,Year,2017,W92000001,,,100-249,,Local Units,81,81 : Services to buildings and landscape activities
10.0,Year,2017,W92000001,,,250+,,Local Units,81,81 : Services to buildings and landscape activities
3125.0,Year,2017,W92000001,,,Total,,Local Units,81,81 : Services to buildings and landscape activities
3860.0,Year,2017,S92000001,,,0-4,,Local Units,81,81 : Services to buildings and landscape activities
1005.0,Year,2017,S92000001,,,5-9,,Local Units,81,81 : Services to buildings and landscape activities
445.0,Year,2017,S92000001,,,10-19,,Local Units,81,81 : Services to buildings and landscape activities
255.0,Year,2017,S92000001,,,20-49,,Local Units,81,81 : Services to buildings and landscape activities
75.0,Year,2017,S92000001,,,50-99,,Local Units,81,81 : Services to buildings and landscape activities
35.0,Year,2017,S92000001,,,100-249,,Local Units,81,81 : Services to buildings and landscape activities
30.0,Year,2017,S92000001,,,250+,,Local Units,81,81 : Services to buildings and landscape activities
5705.0,Year,2017,S92000001,,,Total,,Local Units,81,81 : Services to buildings and landscape activities
835.0,Year,2017,N92000001,,,0-4,,Local Units,81,81 : Services to buildings and landscape activities
205.0,Year,2017,N92000001,,,5-9,,Local Units,81,81 : Services to buildings and landscape activities
85.0,Year,2017,N92000001,,,10-19,,Local Units,81,81 : Services to buildings and landscape activities
65.0,Year,2017,N92000001,,,20-49,,Local Units,81,81 : Services to buildings and landscape activities
