V4_0,Time_codelist,Time,Geography_codelist,Geography,Employment size band_codelist,Employment size band,Entity Type_codelist,Entity Type
560.0,Year,2016,E07000212,,,5-9,,Local Units
295.0,Year,2016,E07000212,,,10-19,,Local Units
195.0,Year,2016,E07000212,,,20-49,,Local Units
85.0,Year,2016,E07000212,,,50-99,,Local Units
55.0,Year,2016,E07000212,,,100-249,,Local Units
35.0,Year,2016,E07000212,,,250+,,Local Units
4840.0,Year,2016,E07000212,,,Total,,Local Units
4020.0,Year,2016,E07000213,,,0-4,,Local Units
590.0,Year,2016,E07000213,,,5-9,,Local Units
315.0,Year,2016,E07000213,,,10-19,,Local Units
190.0,Year,2016,E07000213,,,20-49,,Local Units
100.0,Year,2016,E07000213,,,50-99,,Local Units
45.0,Year,2016,E07000213,,,100-249,,Local Units
10.0,Year,2016,E07000213,,,250+,,Local Units
5270.0,Year,2016,E07000213,,,Total,,Local Units
4040.0,Year,2016,E07000214,,,0-4,,Local Units
605.0,Year,2016,E07000214,,,5-9,,Local Units
360.0,Year,2016,E07000214,,,10-19,,Local Units
220.0,Year,2016,E07000214,,,20-49,,Local Units
75.0,Year,2016,E07000214,,,50-99,,Local Units
55.0,Year,2016,E07000214,,,100-249,,Local Units
20.0,Year,2016,E07000214,,,250+,,Local Units
5375.0,Year,2016,E07000214,,,Total,,Local Units
4165.0,Year,2016,E07000215,,,0-4,,Local Units
605.0,Year,2016,E07000215,,,5-9,,Local Units
320.0,Year,2016,E07000215,,,10-19,,Local Units
185.0,Year,2016,E07000215,,,20-49,,Local Units
55.0,Year,2016,E07000215,,,50-99,,Local Units
25.0,Year,2016,E07000215,,,100-249,,Local Units
10.0,Year,2016,E07000215,,,250+,,Local Units
5365.0,Year,2016,E07000215,,,Total,,Local Units
6990.0,Year,2016,E07000216,,,0-4,,Local Units
1035.0,Year,2016,E07000216,,,5-9,,Local Units
555.0,Year,2016,E07000216,,,10-19,,Local Units
285.0,Year,2016,E07000216,,,20-49,,Local Units
95.0,Year,2016,E07000216,,,50-99,,Local Units
55.0,Year,2016,E07000216,,,100-249,,Local Units
10.0,Year,2016,E07000216,,,250+,,Local Units
9025.0,Year,2016,E07000216,,,Total,,Local Units
4370.0,Year,2016,E07000217,,,0-4,,Local Units
650.0,Year,2016,E07000217,,,5-9,,Local Units
405.0,Year,2016,E07000217,,,10-19,,Local Units
250.0,Year,2016,E07000217,,,20-49,,Local Units
90.0,Year,2016,E07000217,,,50-99,,Local Units
50.0,Year,2016,E07000217,,,100-249,,Local Units
20.0,Year,2016,E07000217,,,250+,,Local Units
5835.0,Year,2016,E07000217,,,Total,,Local Units
30435.0,Year,2016,E10000032,,,0-4,,Local Units
5385.0,Year,2016,E10000032,,,5-9,,Local Units
3110.0,Year,2016,E10000032,,,10-19,,Local Units
2025.0,Year,2016,E10000032,,,20-49,,Local Units
650.0,Year,2016,E10000032,,,50-99,,Local Units
335.0,Year,2016,E10000032,,,100-249,,Local Units
140.0,Year,2016,E10000032,,,250+,,Local Units
42080.0,Year,2016,E10000032,,,Total,,Local Units
1925.0,Year,2016,E07000223,,,0-4,,Local Units
335.0,Year,2016,E07000223,,,5-9,,Local Units
195.0,Year,2016,E07000223,,,10-19,,Local Units
130.0,Year,2016,E07000223,,,20-49,,Local Units
35.0,Year,2016,E07000223,,,50-99,,Local Units
15.0,Year,2016,E07000223,,,100-249,,Local Units
5.0,Year,2016,E07000223,,,250+,,Local Units
2640.0,Year,2016,E07000223,,,Total,,Local Units
4425.0,Year,2016,E07000224,,,0-4,,Local Units
880.0,Year,2016,E07000224,,,5-9,,Local Units
465.0,Year,2016,E07000224,,,10-19,,Local Units
320.0,Year,2016,E07000224,,,20-49,,Local Units
75.0,Year,2016,E07000224,,,50-99,,Local Units
40.0,Year,2016,E07000224,,,100-249,,Local Units
10.0,Year,2016,E07000224,,,250+,,Local Units
6215.0,Year,2016,E07000224,,,Total,,Local Units
5520.0,Year,2016,E07000225,,,0-4,,Local Units
970.0,Year,2016,E07000225,,,5-9,,Local Units
505.0,Year,2016,E07000225,,,10-19,,Local Units
355.0,Year,2016,E07000225,,,20-49,,Local Units
85.0,Year,2016,E07000225,,,50-99,,Local Units
50.0,Year,2016,E07000225,,,100-249,,Local Units
25.0,Year,2016,E07000225,,,250+,,Local Units
7510.0,Year,2016,E07000225,,,Total,,Local Units
2930.0,Year,2016,E07000226,,,0-4,,Local Units
610.0,Year,2016,E07000226,,,5-9,,Local Units
470.0,Year,2016,E07000226,,,10-19,,Local Units
325.0,Year,2016,E07000226,,,20-49,,Local Units
150.0,Year,2016,E07000226,,,50-99,,Local Units
100.0,Year,2016,E07000226,,,100-249,,Local Units
50.0,Year,2016,E07000226,,,250+,,Local Units
4635.0,Year,2016,E07000226,,,Total,,Local Units
6290.0,Year,2016,E07000227,,,0-4,,Local Units
990.0,Year,2016,E07000227,,,5-9,,Local Units
520.0,Year,2016,E07000227,,,10-19,,Local Units
335.0,Year,2016,E07000227,,,20-49,,Local Units
110.0,Year,2016,E07000227,,,50-99,,Local Units
35.0,Year,2016,E07000227,,,100-249,,Local Units
15.0,Year,2016,E07000227,,,250+,,Local Units
8295.0,Year,2016,E07000227,,,Total,,Local Units
6190.0,Year,2016,E07000228,,,0-4,,Local Units
980.0,Year,2016,E07000228,,,5-9,,Local Units
590.0,Year,2016,E07000228,,,10-19,,Local Units
320.0,Year,2016,E07000228,,,20-49,,Local Units
105.0,Year,2016,E07000228,,,50-99,,Local Units
50.0,Year,2016,E07000228,,,100-249,,Local Units
15.0,Year,2016,E07000228,,,250+,,Local Units
8250.0,Year,2016,E07000228,,,Total,,Local Units
3155.0,Year,2016,E07000229,,,0-4,,Local Units
620.0,Year,2016,E07000229,,,5-9,,Local Units
365.0,Year,2016,E07000229,,,10-19,,Local Units
240.0,Year,2016,E07000229,,,20-49,,Local Units
90.0,Year,2016,E07000229,,,50-99,,Local Units
45.0,Year,2016,E07000229,,,100-249,,Local Units
20.0,Year,2016,E07000229,,,250+,,Local Units
4535.0,Year,2016,E07000229,,,Total,,Local Units
195225.0,Year,2016,E12000009,,,0-4,,Local Units
37575.0,Year,2016,E12000009,,,5-9,,Local Units
21910.0,Year,2016,E12000009,,,10-19,,Local Units
13835.0,Year,2016,E12000009,,,20-49,,Local Units
4365.0,Year,2016,E12000009,,,50-99,,Local Units
2280.0,Year,2016,E12000009,,,100-249,,Local Units
890.0,Year,2016,E12000009,,,250+,,Local Units
276080.0,Year,2016,E12000009,,,Total,,Local Units
6795.0,Year,2016,E06000022,,,0-4,,Local Units
1325.0,Year,2016,E06000022,,,5-9,,Local Units
815.0,Year,2016,E06000022,,,10-19,,Local Units
500.0,Year,2016,E06000022,,,20-49,,Local Units
140.0,Year,2016,E06000022,,,50-99,,Local Units
75.0,Year,2016,E06000022,,,100-249,,Local Units
30.0,Year,2016,E06000022,,,250+,,Local Units
9680.0,Year,2016,E06000022,,,Total,,Local Units
5475.0,Year,2016,E06000028,,,0-4,,Local Units
1165.0,Year,2016,E06000028,,,5-9,,Local Units
655.0,Year,2016,E06000028,,,10-19,,Local Units
420.0,Year,2016,E06000028,,,20-49,,Local Units
135.0,Year,2016,E06000028,,,50-99,,Local Units
85.0,Year,2016,E06000028,,,100-249,,Local Units
30.0,Year,2016,E06000028,,,250+,,Local Units
7965.0,Year,2016,E06000028,,,Total,,Local Units
15185.0,Year,2016,E06000023,,,0-4,,Local Units
2945.0,Year,2016,E06000023,,,5-9,,Local Units
1900.0,Year,2016,E06000023,,,10-19,,Local Units
1300.0,Year,2016,E06000023,,,20-49,,Local Units
480.0,Year,2016,E06000023,,,50-99,,Local Units
245.0,Year,2016,E06000023,,,100-249,,Local Units
125.0,Year,2016,E06000023,,,250+,,Local Units
22180.0,Year,2016,E06000023,,,Total,,Local Units
19260.0,Year,2016,E06000052,,,0-4,,Local Units
4385.0,Year,2016,E06000052,,,5-9,,Local Units
2440.0,Year,2016,E06000052,,,10-19,,Local Units
1415.0,Year,2016,E06000052,,,20-49,,Local Units
370.0,Year,2016,E06000052,,,50-99,,Local Units
180.0,Year,2016,E06000052,,,100-249,,Local Units
70.0,Year,2016,E06000052,,,250+,,Local Units
28120.0,Year,2016,E06000052,,,Total,,Local Units
165.0,Year,2016,E06000053,,,0-4,,Local Units
55.0,Year,2016,E06000053,,,5-9,,Local Units
20.0,Year,2016,E06000053,,,10-19,,Local Units
5.0,Year,2016,E06000053,,,20-49,,Local Units
0.0,Year,2016,E06000053,,,50-99,,Local Units
0.0,Year,2016,E06000053,,,100-249,,Local Units
0.0,Year,2016,E06000053,,,250+,,Local Units
245.0,Year,2016,E06000053,,,Total,,Local Units
7315.0,Year,2016,E06000024,,,0-4,,Local Units
1250.0,Year,2016,E06000024,,,5-9,,Local Units
785.0,Year,2016,E06000024,,,10-19,,Local Units
495.0,Year,2016,E06000024,,,20-49,,Local Units
165.0,Year,2016,E06000024,,,50-99,,Local Units
80.0,Year,2016,E06000024,,,100-249,,Local Units
30.0,Year,2016,E06000024,,,250+,,Local Units
10120.0,Year,2016,E06000024,,,Total,,Local Units
4760.0,Year,2016,E06000026,,,0-4,,Local Units
1315.0,Year,2016,E06000026,,,5-9,,Local Units
780.0,Year,2016,E06000026,,,10-19,,Local Units
555.0,Year,2016,E06000026,,,20-49,,Local Units
195.0,Year,2016,E06000026,,,50-99,,Local Units
95.0,Year,2016,E06000026,,,100-249,,Local Units
50.0,Year,2016,E06000026,,,250+,,Local Units
7750.0,Year,2016,E06000026,,,Total,,Local Units
5125.0,Year,2016,E06000029,,,0-4,,Local Units
980.0,Year,2016,E06000029,,,5-9,,Local Units
575.0,Year,2016,E06000029,,,10-19,,Local Units
375.0,Year,2016,E06000029,,,20-49,,Local Units
155.0,Year,2016,E06000029,,,50-99,,Local Units
80.0,Year,2016,E06000029,,,100-249,,Local Units
35.0,Year,2016,E06000029,,,250+,,Local Units
7325.0,Year,2016,E06000029,,,Total,,Local Units
8590.0,Year,2016,E06000025,,,0-4,,Local Units
1485.0,Year,2016,E06000025,,,5-9,,Local Units
945.0,Year,2016,E06000025,,,10-19,,Local Units
705.0,Year,2016,E06000025,,,20-49,,Local Units
250.0,Year,2016,E06000025,,,50-99,,Local Units
140.0,Year,2016,E06000025,,,100-249,,Local Units
70.0,Year,2016,E06000025,,,250+,,Local Units
12185.0,Year,2016,E06000025,,,Total,,Local Units
6465.0,Year,2016,E06000030,,,0-4,,Local Units
1075.0,Year,2016,E06000030,,,5-9,,Local Units
700.0,Year,2016,E06000030,,,10-19,,Local Units
490.0,Year,2016,E06000030,,,20-49,,Local Units
190.0,Year,2016,E06000030,,,50-99,,Local Units
125.0,Year,2016,E06000030,,,100-249,,Local Units
65.0,Year,2016,E06000030,,,250+,,Local Units
9110.0,Year,2016,E06000030,,,Total,,Local Units
3280.0,Year,2016,E06000027,,,0-4,,Local Units
840.0,Year,2016,E06000027,,,5-9,,Local Units
430.0,Year,2016,E06000027,,,10-19,,Local Units
305.0,Year,2016,E06000027,,,20-49,,Local Units
85.0,Year,2016,E06000027,,,50-99,,Local Units
50.0,Year,2016,E06000027,,,100-249,,Local Units
10.0,Year,2016,E06000027,,,250+,,Local Units
5000.0,Year,2016,E06000027,,,Total,,Local Units
22075.0,Year,2016,E06000054,,,0-4,,Local Units
3275.0,Year,2016,E06000054,,,5-9,,Local Units
1840.0,Year,2016,E06000054,,,10-19,,Local Units
1135.0,Year,2016,E06000054,,,20-49,,Local Units
390.0,Year,2016,E06000054,,,50-99,,Local Units
190.0,Year,2016,E06000054,,,100-249,,Local Units
65.0,Year,2016,E06000054,,,250+,,Local Units
28970.0,Year,2016,E06000054,,,Total,,Local Units
30760.0,Year,2016,E10000008,,,0-4,,Local Units
6010.0,Year,2016,E10000008,,,5-9,,Local Units
3500.0,Year,2016,E10000008,,,10-19,,Local Units
1995.0,Year,2016,E10000008,,,20-49,,Local Units
610.0,Year,2016,E10000008,,,50-99,,Local Units
270.0,Year,2016,E10000008,,,100-249,,Local Units
105.0,Year,2016,E10000008,,,250+,,Local Units
43250.0,Year,2016,E10000008,,,Total,,Local Units
5155.0,Year,2016,E07000040,,,0-4,,Local Units
1025.0,Year,2016,E07000040,,,5-9,,Local Units
610.0,Year,2016,E07000040,,,10-19,,Local Units
295.0,Year,2016,E07000040,,,20-49,,Local Units
80.0,Year,2016,E07000040,,,50-99,,Local Units
35.0,Year,2016,E07000040,,,100-249,,Local Units
15.0,Year,2016,E07000040,,,250+,,Local Units
7215.0,Year,2016,E07000040,,,Total,,Local Units
3290.0,Year,2016,E07000041,,,0-4,,Local Units
905.0,Year,2016,E07000041,,,5-9,,Local Units
665.0,Year,2016,E07000041,,,10-19,,Local Units
485.0,Year,2016,E07000041,,,20-49,,Local Units
170.0,Year,2016,E07000041,,,50-99,,Local Units
80.0,Year,2016,E07000041,,,100-249,,Local Units
40.0,Year,2016,E07000041,,,250+,,Local Units
5635.0,Year,2016,E07000041,,,Total,,Local Units
3825.0,Year,2016,E07000042,,,0-4,,Local Units
580.0,Year,2016,E07000042,,,5-9,,Local Units
300.0,Year,2016,E07000042,,,10-19,,Local Units
155.0,Year,2016,E07000042,,,20-49,,Local Units
50.0,Year,2016,E07000042,,,50-99,,Local Units
20.0,Year,2016,E07000042,,,100-249,,Local Units
5.0,Year,2016,E07000042,,,250+,,Local Units
4935.0,Year,2016,E07000042,,,Total,,Local Units
4030.0,Year,2016,E07000043,,,0-4,,Local Units
820.0,Year,2016,E07000043,,,5-9,,Local Units
430.0,Year,2016,E07000043,,,10-19,,Local Units
250.0,Year,2016,E07000043,,,20-49,,Local Units
85.0,Year,2016,E07000043,,,50-99,,Local Units
35.0,Year,2016,E07000043,,,100-249,,Local Units
15.0,Year,2016,E07000043,,,250+,,Local Units
5665.0,Year,2016,E07000043,,,Total,,Local Units
4115.0,Year,2016,E07000044,,,0-4,,Local Units
825.0,Year,2016,E07000044,,,5-9,,Local Units
480.0,Year,2016,E07000044,,,10-19,,Local Units
245.0,Year,2016,E07000044,,,20-49,,Local Units
60.0,Year,2016,E07000044,,,50-99,,Local Units
25.0,Year,2016,E07000044,,,100-249,,Local Units
10.0,Year,2016,E07000044,,,250+,,Local Units
5760.0,Year,2016,E07000044,,,Total,,Local Units
4570.0,Year,2016,E07000045,,,0-4,,Local Units
885.0,Year,2016,E07000045,,,5-9,,Local Units
540.0,Year,2016,E07000045,,,10-19,,Local Units
315.0,Year,2016,E07000045,,,20-49,,Local Units
95.0,Year,2016,E07000045,,,50-99,,Local Units
45.0,Year,2016,E07000045,,,100-249,,Local Units
15.0,Year,2016,E07000045,,,250+,,Local Units
6465.0,Year,2016,E07000045,,,Total,,Local Units
3075.0,Year,2016,E07000046,,,0-4,,Local Units
525.0,Year,2016,E07000046,,,5-9,,Local Units
250.0,Year,2016,E07000046,,,10-19,,Local Units
135.0,Year,2016,E07000046,,,20-49,,Local Units
45.0,Year,2016,E07000046,,,50-99,,Local Units
20.0,Year,2016,E07000046,,,100-249,,Local Units
0.0,Year,2016,E07000046,,,250+,,Local Units
4050.0,Year,2016,E07000046,,,Total,,Local Units
2700.0,Year,2016,E07000047,,,0-4,,Local Units
445.0,Year,2016,E07000047,,,5-9,,Local Units
225.0,Year,2016,E07000047,,,10-19,,Local Units
115.0,Year,2016,E07000047,,,20-49,,Local Units
25.0,Year,2016,E07000047,,,50-99,,Local Units
10.0,Year,2016,E07000047,,,100-249,,Local Units
5.0,Year,2016,E07000047,,,250+,,Local Units
3525.0,Year,2016,E07000047,,,Total,,Local Units
15770.0,Year,2016,E10000009,,,0-4,,Local Units
3215.0,Year,2016,E10000009,,,5-9,,Local Units
1745.0,Year,2016,E10000009,,,10-19,,Local Units
1065.0,Year,2016,E10000009,,,20-49,,Local Units
295.0,Year,2016,E10000009,,,50-99,,Local Units
145.0,Year,2016,E10000009,,,100-249,,Local Units
40.0,Year,2016,E10000009,,,250+,,Local Units
22275.0,Year,2016,E10000009,,,Total,,Local Units
1605.0,Year,2016,E07000048,,,0-4,,Local Units
355.0,Year,2016,E07000048,,,5-9,,Local Units
190.0,Year,2016,E07000048,,,10-19,,Local Units
145.0,Year,2016,E07000048,,,20-49,,Local Units
35.0,Year,2016,E07000048,,,50-99,,Local Units
20.0,Year,2016,E07000048,,,100-249,,Local Units
5.0,Year,2016,E07000048,,,250+,,Local Units
2355.0,Year,2016,E07000048,,,Total,,Local Units
3560.0,Year,2016,E07000049,,,0-4,,Local Units
645.0,Year,2016,E07000049,,,5-9,,Local Units
365.0,Year,2016,E07000049,,,10-19,,Local Units
220.0,Year,2016,E07000049,,,20-49,,Local Units
55.0,Year,2016,E07000049,,,50-99,,Local Units
30.0,Year,2016,E07000049,,,100-249,,Local Units
5.0,Year,2016,E07000049,,,250+,,Local Units
4880.0,Year,2016,E07000049,,,Total,,Local Units
2950.0,Year,2016,E07000050,,,0-4,,Local Units
545.0,Year,2016,E07000050,,,5-9,,Local Units
260.0,Year,2016,E07000050,,,10-19,,Local Units
145.0,Year,2016,E07000050,,,20-49,,Local Units
35.0,Year,2016,E07000050,,,50-99,,Local Units
30.0,Year,2016,E07000050,,,100-249,,Local Units
5.0,Year,2016,E07000050,,,250+,,Local Units
3970.0,Year,2016,E07000050,,,Total,,Local Units
1640.0,Year,2016,E07000051,,,0-4,,Local Units
360.0,Year,2016,E07000051,,,5-9,,Local Units
220.0,Year,2016,E07000051,,,10-19,,Local Units
120.0,Year,2016,E07000051,,,20-49,,Local Units
40.0,Year,2016,E07000051,,,50-99,,Local Units
10.0,Year,2016,E07000051,,,100-249,,Local Units
5.0,Year,2016,E07000051,,,250+,,Local Units
2395.0,Year,2016,E07000051,,,Total,,Local Units
4545.0,Year,2016,E07000052,,,0-4,,Local Units
965.0,Year,2016,E07000052,,,5-9,,Local Units
520.0,Year,2016,E07000052,,,10-19,,Local Units
310.0,Year,2016,E07000052,,,20-49,,Local Units
90.0,Year,2016,E07000052,,,50-99,,Local Units
40.0,Year,2016,E07000052,,,100-249,,Local Units
10.0,Year,2016,E07000052,,,250+,,Local Units
6480.0,Year,2016,E07000052,,,Total,,Local Units
1470.0,Year,2016,E07000053,,,0-4,,Local Units
345.0,Year,2016,E07000053,,,5-9,,Local Units
190.0,Year,2016,E07000053,,,10-19,,Local Units
125.0,Year,2016,E07000053,,,20-49,,Local Units
40.0,Year,2016,E07000053,,,50-99,,Local Units
15.0,Year,2016,E07000053,,,100-249,,Local Units
10.0,Year,2016,E07000053,,,250+,,Local Units
2195.0,Year,2016,E07000053,,,Total,,Local Units
23930.0,Year,2016,E10000013,,,0-4,,Local Units
4405.0,Year,2016,E10000013,,,5-9,,Local Units
2655.0,Year,2016,E10000013,,,10-19,,Local Units
1655.0,Year,2016,E10000013,,,20-49,,Local Units
495.0,Year,2016,E10000013,,,50-99,,Local Units
285.0,Year,2016,E10000013,,,100-249,,Local Units
100.0,Year,2016,E10000013,,,250+,,Local Units
33525.0,Year,2016,E10000013,,,Total,,Local Units
4510.0,Year,2016,E07000078,,,0-4,,Local Units
855.0,Year,2016,E07000078,,,5-9,,Local Units
535.0,Year,2016,E07000078,,,10-19,,Local Units
325.0,Year,2016,E07000078,,,20-49,,Local Units
100.0,Year,2016,E07000078,,,50-99,,Local Units
55.0,Year,2016,E07000078,,,100-249,,Local Units
25.0,Year,2016,E07000078,,,250+,,Local Units
6405.0,Year,2016,E07000078,,,Total,,Local Units
4965.0,Year,2016,E07000079,,,0-4,,Local Units
880.0,Year,2016,E07000079,,,5-9,,Local Units
505.0,Year,2016,E07000079,,,10-19,,Local Units
265.0,Year,2016,E07000079,,,20-49,,Local Units
80.0,Year,2016,E07000079,,,50-99,,Local Units
35.0,Year,2016,E07000079,,,100-249,,Local Units
10.0,Year,2016,E07000079,,,250+,,Local Units
6740.0,Year,2016,E07000079,,,Total,,Local Units
3175.0,Year,2016,E07000080,,,0-4,,Local Units
535.0,Year,2016,E07000080,,,5-9,,Local Units
290.0,Year,2016,E07000080,,,10-19,,Local Units
170.0,Year,2016,E07000080,,,20-49,,Local Units
50.0,Year,2016,E07000080,,,50-99,,Local Units
20.0,Year,2016,E07000080,,,100-249,,Local Units
0.0,Year,2016,E07000080,,,250+,,Local Units
4240.0,Year,2016,E07000080,,,Total,,Local Units
3000.0,Year,2016,E07000081,,,0-4,,Local Units
730.0,Year,2016,E07000081,,,5-9,,Local Units
490.0,Year,2016,E07000081,,,10-19,,Local Units
335.0,Year,2016,E07000081,,,20-49,,Local Units
115.0,Year,2016,E07000081,,,50-99,,Local Units
85.0,Year,2016,E07000081,,,100-249,,Local Units
25.0,Year,2016,E07000081,,,250+,,Local Units
4780.0,Year,2016,E07000081,,,Total,,Local Units
4915.0,Year,2016,E07000082,,,0-4,,Local Units
835.0,Year,2016,E07000082,,,5-9,,Local Units
490.0,Year,2016,E07000082,,,10-19,,Local Units
310.0,Year,2016,E07000082,,,20-49,,Local Units
80.0,Year,2016,E07000082,,,50-99,,Local Units
40.0,Year,2016,E07000082,,,100-249,,Local Units
15.0,Year,2016,E07000082,,,250+,,Local Units
6685.0,Year,2016,E07000082,,,Total,,Local Units
3365.0,Year,2016,E07000083,,,0-4,,Local Units
570.0,Year,2016,E07000083,,,5-9,,Local Units
345.0,Year,2016,E07000083,,,10-19,,Local Units
250.0,Year,2016,E07000083,,,20-49,,Local Units
70.0,Year,2016,E07000083,,,50-99,,Local Units
50.0,Year,2016,E07000083,,,100-249,,Local Units
25.0,Year,2016,E07000083,,,250+,,Local Units
4675.0,Year,2016,E07000083,,,Total,,Local Units
20275.0,Year,2016,E10000027,,,0-4,,Local Units
3850.0,Year,2016,E10000027,,,5-9,,Local Units
2125.0,Year,2016,E10000027,,,10-19,,Local Units
1420.0,Year,2016,E10000027,,,20-49,,Local Units
410.0,Year,2016,E10000027,,,50-99,,Local Units
235.0,Year,2016,E10000027,,,100-249,,Local Units
65.0,Year,2016,E10000027,,,250+,,Local Units
28380.0,Year,2016,E10000027,,,Total,,Local Units
4740.0,Year,2016,E07000187,,,0-4,,Local Units
935.0,Year,2016,E07000187,,,5-9,,Local Units
550.0,Year,2016,E07000187,,,10-19,,Local Units
285.0,Year,2016,E07000187,,,20-49,,Local Units
75.0,Year,2016,E07000187,,,50-99,,Local Units
55.0,Year,2016,E07000187,,,100-249,,Local Units
10.0,Year,2016,E07000187,,,250+,,Local Units
6650.0,Year,2016,E07000187,,,Total,,Local Units
3990.0,Year,2016,E07000188,,,0-4,,Local Units
805.0,Year,2016,E07000188,,,5-9,,Local Units
405.0,Year,2016,E07000188,,,10-19,,Local Units
280.0,Year,2016,E07000188,,,20-49,,Local Units
80.0,Year,2016,E07000188,,,50-99,,Local Units
50.0,Year,2016,E07000188,,,100-249,,Local Units
15.0,Year,2016,E07000188,,,250+,,Local Units
5625.0,Year,2016,E07000188,,,Total,,Local Units
6045.0,Year,2016,E07000189,,,0-4,,Local Units
1050.0,Year,2016,E07000189,,,5-9,,Local Units
600.0,Year,2016,E07000189,,,10-19,,Local Units
420.0,Year,2016,E07000189,,,20-49,,Local Units
125.0,Year,2016,E07000189,,,50-99,,Local Units
70.0,Year,2016,E07000189,,,100-249,,Local Units
15.0,Year,2016,E07000189,,,250+,,Local Units
8325.0,Year,2016,E07000189,,,Total,,Local Units
3975.0,Year,2016,E07000190,,,0-4,,Local Units
775.0,Year,2016,E07000190,,,5-9,,Local Units
450.0,Year,2016,E07000190,,,10-19,,Local Units
350.0,Year,2016,E07000190,,,20-49,,Local Units
105.0,Year,2016,E07000190,,,50-99,,Local Units
55.0,Year,2016,E07000190,,,100-249,,Local Units
20.0,Year,2016,E07000190,,,250+,,Local Units
5730.0,Year,2016,E07000190,,,Total,,Local Units
1525.0,Year,2016,E07000191,,,0-4,,Local Units
285.0,Year,2016,E07000191,,,5-9,,Local Units
120.0,Year,2016,E07000191,,,10-19,,Local Units
85.0,Year,2016,E07000191,,,20-49,,Local Units
25.0,Year,2016,E07000191,,,50-99,,Local Units
5.0,Year,2016,E07000191,,,100-249,,Local Units
5.0,Year,2016,E07000191,,,250+,,Local Units
2050.0,Year,2016,E07000191,,,Total,,Local Units
86030.0,Year,2016,W92000004,,,0-4,,Local Units
18500.0,Year,2016,W92000004,,,5-9,,Local Units
10525.0,Year,2016,W92000004,,,10-19,,Local Units
6860.0,Year,2016,W92000004,,,20-49,,Local Units
2100.0,Year,2016,W92000004,,,50-99,,Local Units
1170.0,Year,2016,W92000004,,,100-249,,Local Units
490.0,Year,2016,W92000004,,,250+,,Local Units
125675.0,Year,2016,W92000004,,,Total,,Local Units
2150.0,Year,2016,W06000001,,,0-4,,Local Units
450.0,Year,2016,W06000001,,,5-9,,Local Units
250.0,Year,2016,W06000001,,,10-19,,Local Units
135.0,Year,2016,W06000001,,,20-49,,Local Units
35.0,Year,2016,W06000001,,,50-99,,Local Units
10.0,Year,2016,W06000001,,,100-249,,Local Units
5.0,Year,2016,W06000001,,,250+,,Local Units
3035.0,Year,2016,W06000001,,,Total,,Local Units
4610.0,Year,2016,W06000002,,,0-4,,Local Units
1030.0,Year,2016,W06000002,,,5-9,,Local Units
560.0,Year,2016,W06000002,,,10-19,,Local Units
315.0,Year,2016,W06000002,,,20-49,,Local Units
95.0,Year,2016,W06000002,,,50-99,,Local Units
40.0,Year,2016,W06000002,,,100-249,,Local Units
10.0,Year,2016,W06000002,,,250+,,Local Units
6660.0,Year,2016,W06000002,,,Total,,Local Units
3610.0,Year,2016,W06000003,,,0-4,,Local Units
830.0,Year,2016,W06000003,,,5-9,,Local Units
470.0,Year,2016,W06000003,,,10-19,,Local Units
300.0,Year,2016,W06000003,,,20-49,,Local Units
95.0,Year,2016,W06000003,,,50-99,,Local Units
35.0,Year,2016,W06000003,,,100-249,,Local Units
10.0,Year,2016,W06000003,,,250+,,Local Units
5350.0,Year,2016,W06000003,,,Total,,Local Units
3005.0,Year,2016,W06000004,,,0-4,,Local Units
700.0,Year,2016,W06000004,,,5-9,,Local Units
410.0,Year,2016,W06000004,,,10-19,,Local Units
235.0,Year,2016,W06000004,,,20-49,,Local Units
80.0,Year,2016,W06000004,,,50-99,,Local Units
35.0,Year,2016,W06000004,,,100-249,,Local Units
5.0,Year,2016,W06000004,,,250+,,Local Units
4470.0,Year,2016,W06000004,,,Total,,Local Units
4175.0,Year,2016,W06000005,,,0-4,,Local Units
880.0,Year,2016,W06000005,,,5-9,,Local Units
505.0,Year,2016,W06000005,,,10-19,,Local Units
335.0,Year,2016,W06000005,,,20-49,,Local Units
120.0,Year,2016,W06000005,,,50-99,,Local Units
65.0,Year,2016,W06000005,,,100-249,,Local Units
35.0,Year,2016,W06000005,,,250+,,Local Units
6115.0,Year,2016,W06000005,,,Total,,Local Units
3405.0,Year,2016,W06000006,,,0-4,,Local Units
735.0,Year,2016,W06000006,,,5-9,,Local Units
450.0,Year,2016,W06000006,,,10-19,,Local Units
300.0,Year,2016,W06000006,,,20-49,,Local Units
90.0,Year,2016,W06000006,,,50-99,,Local Units
55.0,Year,2016,W06000006,,,100-249,,Local Units
25.0,Year,2016,W06000006,,,250+,,Local Units
5060.0,Year,2016,W06000006,,,Total,,Local Units
7555.0,Year,2016,W06000023,,,0-4,,Local Units
1190.0,Year,2016,W06000023,,,5-9,,Local Units
540.0,Year,2016,W06000023,,,10-19,,Local Units
325.0,Year,2016,W06000023,,,20-49,,Local Units
95.0,Year,2016,W06000023,,,50-99,,Local Units
45.0,Year,2016,W06000023,,,100-249,,Local Units
10.0,Year,2016,W06000023,,,250+,,Local Units
9760.0,Year,2016,W06000023,,,Total,,Local Units
3460.0,Year,2016,W06000008,,,0-4,,Local Units
595.0,Year,2016,W06000008,,,5-9,,Local Units
315.0,Year,2016,W06000008,,,10-19,,Local Units
