V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07,Turnover Size Band_codelist,Turnover Size Band
65.0,Year,2017,K04000001,,,Enterprise,60,60 : Programming and broadcasting activities,,5000+
1900.0,Year,2017,K04000001,,,Enterprise,60,60 : Programming and broadcasting activities,,Total
345.0,Year,2017,E92000001,,,Enterprise,60,60 : Programming and broadcasting activities,,0-49
480.0,Year,2017,E92000001,,,Enterprise,60,60 : Programming and broadcasting activities,,50-99
555.0,Year,2017,E92000001,,,Enterprise,60,60 : Programming and broadcasting activities,,100-249
185.0,Year,2017,E92000001,,,Enterprise,60,60 : Programming and broadcasting activities,,250-499
90.0,Year,2017,E92000001,,,Enterprise,60,60 : Programming and broadcasting activities,,500-999
105.0,Year,2017,E92000001,,,Enterprise,60,60 : Programming and broadcasting activities,,1000-4999
65.0,Year,2017,E92000001,,,Enterprise,60,60 : Programming and broadcasting activities,,5000+
1825.0,Year,2017,E92000001,,,Enterprise,60,60 : Programming and broadcasting activities,,Total
5.0,Year,2017,E12000001,,,Enterprise,60,60 : Programming and broadcasting activities,,0-49
10.0,Year,2017,E12000001,,,Enterprise,60,60 : Programming and broadcasting activities,,50-99
5.0,Year,2017,E12000001,,,Enterprise,60,60 : Programming and broadcasting activities,,100-249
5.0,Year,2017,E12000001,,,Enterprise,60,60 : Programming and broadcasting activities,,250-499
0.0,Year,2017,E12000001,,,Enterprise,60,60 : Programming and broadcasting activities,,500-999
0.0,Year,2017,E12000001,,,Enterprise,60,60 : Programming and broadcasting activities,,1000-4999
0.0,Year,2017,E12000001,,,Enterprise,60,60 : Programming and broadcasting activities,,5000+
25.0,Year,2017,E12000001,,,Enterprise,60,60 : Programming and broadcasting activities,,Total
15.0,Year,2017,E12000002,,,Enterprise,60,60 : Programming and broadcasting activities,,0-49
50.0,Year,2017,E12000002,,,Enterprise,60,60 : Programming and broadcasting activities,,50-99
55.0,Year,2017,E12000002,,,Enterprise,60,60 : Programming and broadcasting activities,,100-249
10.0,Year,2017,E12000002,,,Enterprise,60,60 : Programming and broadcasting activities,,250-499
5.0,Year,2017,E12000002,,,Enterprise,60,60 : Programming and broadcasting activities,,500-999
5.0,Year,2017,E12000002,,,Enterprise,60,60 : Programming and broadcasting activities,,1000-4999
5.0,Year,2017,E12000002,,,Enterprise,60,60 : Programming and broadcasting activities,,5000+
145.0,Year,2017,E12000002,,,Enterprise,60,60 : Programming and broadcasting activities,,Total
15.0,Year,2017,E12000003,,,Enterprise,60,60 : Programming and broadcasting activities,,0-49
30.0,Year,2017,E12000003,,,Enterprise,60,60 : Programming and broadcasting activities,,50-99
30.0,Year,2017,E12000003,,,Enterprise,60,60 : Programming and broadcasting activities,,100-249
5.0,Year,2017,E12000003,,,Enterprise,60,60 : Programming and broadcasting activities,,250-499
5.0,Year,2017,E12000003,,,Enterprise,60,60 : Programming and broadcasting activities,,500-999
5.0,Year,2017,E12000003,,,Enterprise,60,60 : Programming and broadcasting activities,,1000-4999
0.0,Year,2017,E12000003,,,Enterprise,60,60 : Programming and broadcasting activities,,5000+
90.0,Year,2017,E12000003,,,Enterprise,60,60 : Programming and broadcasting activities,,Total
20.0,Year,2017,E12000004,,,Enterprise,60,60 : Programming and broadcasting activities,,0-49
25.0,Year,2017,E12000004,,,Enterprise,60,60 : Programming and broadcasting activities,,50-99
20.0,Year,2017,E12000004,,,Enterprise,60,60 : Programming and broadcasting activities,,100-249
10.0,Year,2017,E12000004,,,Enterprise,60,60 : Programming and broadcasting activities,,250-499
5.0,Year,2017,E12000004,,,Enterprise,60,60 : Programming and broadcasting activities,,500-999
0.0,Year,2017,E12000004,,,Enterprise,60,60 : Programming and broadcasting activities,,1000-4999
0.0,Year,2017,E12000004,,,Enterprise,60,60 : Programming and broadcasting activities,,5000+
80.0,Year,2017,E12000004,,,Enterprise,60,60 : Programming and broadcasting activities,,Total
30.0,Year,2017,E12000005,,,Enterprise,60,60 : Programming and broadcasting activities,,0-49
25.0,Year,2017,E12000005,,,Enterprise,60,60 : Programming and broadcasting activities,,50-99
25.0,Year,2017,E12000005,,,Enterprise,60,60 : Programming and broadcasting activities,,100-249
15.0,Year,2017,E12000005,,,Enterprise,60,60 : Programming and broadcasting activities,,250-499
0.0,Year,2017,E12000005,,,Enterprise,60,60 : Programming and broadcasting activities,,500-999
5.0,Year,2017,E12000005,,,Enterprise,60,60 : Programming and broadcasting activities,,1000-4999
0.0,Year,2017,E12000005,,,Enterprise,60,60 : Programming and broadcasting activities,,5000+
100.0,Year,2017,E12000005,,,Enterprise,60,60 : Programming and broadcasting activities,,Total
30.0,Year,2017,E12000006,,,Enterprise,60,60 : Programming and broadcasting activities,,0-49
40.0,Year,2017,E12000006,,,Enterprise,60,60 : Programming and broadcasting activities,,50-99
55.0,Year,2017,E12000006,,,Enterprise,60,60 : Programming and broadcasting activities,,100-249
15.0,Year,2017,E12000006,,,Enterprise,60,60 : Programming and broadcasting activities,,250-499
10.0,Year,2017,E12000006,,,Enterprise,60,60 : Programming and broadcasting activities,,500-999
5.0,Year,2017,E12000006,,,Enterprise,60,60 : Programming and broadcasting activities,,1000-4999
5.0,Year,2017,E12000006,,,Enterprise,60,60 : Programming and broadcasting activities,,5000+
160.0,Year,2017,E12000006,,,Enterprise,60,60 : Programming and broadcasting activities,,Total
135.0,Year,2017,E12000007,,,Enterprise,60,60 : Programming and broadcasting activities,,0-49
175.0,Year,2017,E12000007,,,Enterprise,60,60 : Programming and broadcasting activities,,50-99
240.0,Year,2017,E12000007,,,Enterprise,60,60 : Programming and broadcasting activities,,100-249
80.0,Year,2017,E12000007,,,Enterprise,60,60 : Programming and broadcasting activities,,250-499
50.0,Year,2017,E12000007,,,Enterprise,60,60 : Programming and broadcasting activities,,500-999
55.0,Year,2017,E12000007,,,Enterprise,60,60 : Programming and broadcasting activities,,1000-4999
50.0,Year,2017,E12000007,,,Enterprise,60,60 : Programming and broadcasting activities,,5000+
785.0,Year,2017,E12000007,,,Enterprise,60,60 : Programming and broadcasting activities,,Total
60.0,Year,2017,E12000008,,,Enterprise,60,60 : Programming and broadcasting activities,,0-49
90.0,Year,2017,E12000008,,,Enterprise,60,60 : Programming and broadcasting activities,,50-99
105.0,Year,2017,E12000008,,,Enterprise,60,60 : Programming and broadcasting activities,,100-249
35.0,Year,2017,E12000008,,,Enterprise,60,60 : Programming and broadcasting activities,,250-499
15.0,Year,2017,E12000008,,,Enterprise,60,60 : Programming and broadcasting activities,,500-999
25.0,Year,2017,E12000008,,,Enterprise,60,60 : Programming and broadcasting activities,,1000-4999
5.0,Year,2017,E12000008,,,Enterprise,60,60 : Programming and broadcasting activities,,5000+
335.0,Year,2017,E12000008,,,Enterprise,60,60 : Programming and broadcasting activities,,Total
35.0,Year,2017,E12000009,,,Enterprise,60,60 : Programming and broadcasting activities,,0-49
35.0,Year,2017,E12000009,,,Enterprise,60,60 : Programming and broadcasting activities,,50-99
20.0,Year,2017,E12000009,,,Enterprise,60,60 : Programming and broadcasting activities,,100-249
10.0,Year,2017,E12000009,,,Enterprise,60,60 : Programming and broadcasting activities,,250-499
0.0,Year,2017,E12000009,,,Enterprise,60,60 : Programming and broadcasting activities,,500-999
5.0,Year,2017,E12000009,,,Enterprise,60,60 : Programming and broadcasting activities,,1000-4999
0.0,Year,2017,E12000009,,,Enterprise,60,60 : Programming and broadcasting activities,,5000+
105.0,Year,2017,E12000009,,,Enterprise,60,60 : Programming and broadcasting activities,,Total
10.0,Year,2017,W92000004,,,Enterprise,60,60 : Programming and broadcasting activities,,0-49
20.0,Year,2017,W92000004,,,Enterprise,60,60 : Programming and broadcasting activities,,50-99
25.0,Year,2017,W92000004,,,Enterprise,60,60 : Programming and broadcasting activities,,100-249
10.0,Year,2017,W92000004,,,Enterprise,60,60 : Programming and broadcasting activities,,250-499
5.0,Year,2017,W92000004,,,Enterprise,60,60 : Programming and broadcasting activities,,500-999
5.0,Year,2017,W92000004,,,Enterprise,60,60 : Programming and broadcasting activities,,1000-4999
0.0,Year,2017,W92000004,,,Enterprise,60,60 : Programming and broadcasting activities,,5000+
75.0,Year,2017,W92000004,,,Enterprise,60,60 : Programming and broadcasting activities,,Total
25.0,Year,2017,S92000003,,,Enterprise,60,60 : Programming and broadcasting activities,,0-49
15.0,Year,2017,S92000003,,,Enterprise,60,60 : Programming and broadcasting activities,,50-99
25.0,Year,2017,S92000003,,,Enterprise,60,60 : Programming and broadcasting activities,,100-249
10.0,Year,2017,S92000003,,,Enterprise,60,60 : Programming and broadcasting activities,,250-499
0.0,Year,2017,S92000003,,,Enterprise,60,60 : Programming and broadcasting activities,,500-999
5.0,Year,2017,S92000003,,,Enterprise,60,60 : Programming and broadcasting activities,,1000-4999
0.0,Year,2017,S92000003,,,Enterprise,60,60 : Programming and broadcasting activities,,5000+
80.0,Year,2017,S92000003,,,Enterprise,60,60 : Programming and broadcasting activities,,Total
5.0,Year,2017,N92000002,,,Enterprise,60,60 : Programming and broadcasting activities,,0-49
5.0,Year,2017,N92000002,,,Enterprise,60,60 : Programming and broadcasting activities,,50-99
0.0,Year,2017,N92000002,,,Enterprise,60,60 : Programming and broadcasting activities,,100-249
5.0,Year,2017,N92000002,,,Enterprise,60,60 : Programming and broadcasting activities,,250-499
5.0,Year,2017,N92000002,,,Enterprise,60,60 : Programming and broadcasting activities,,500-999
5.0,Year,2017,N92000002,,,Enterprise,60,60 : Programming and broadcasting activities,,1000-4999
0.0,Year,2017,N92000002,,,Enterprise,60,60 : Programming and broadcasting activities,,5000+
25.0,Year,2017,N92000002,,,Enterprise,60,60 : Programming and broadcasting activities,,Total
1375.0,Year,2017,K02000001,,,Enterprise,61,61 : Telecommunications,,0-49
1780.0,Year,2017,K02000001,,,Enterprise,61,61 : Telecommunications,,50-99
2560.0,Year,2017,K02000001,,,Enterprise,61,61 : Telecommunications,,100-249
935.0,Year,2017,K02000001,,,Enterprise,61,61 : Telecommunications,,250-499
600.0,Year,2017,K02000001,,,Enterprise,61,61 : Telecommunications,,500-999
770.0,Year,2017,K02000001,,,Enterprise,61,61 : Telecommunications,,1000-4999
410.0,Year,2017,K02000001,,,Enterprise,61,61 : Telecommunications,,5000+
8430.0,Year,2017,K02000001,,,Enterprise,61,61 : Telecommunications,,Total
1355.0,Year,2017,K03000001,,,Enterprise,61,61 : Telecommunications,,0-49
1765.0,Year,2017,K03000001,,,Enterprise,61,61 : Telecommunications,,50-99
2530.0,Year,2017,K03000001,,,Enterprise,61,61 : Telecommunications,,100-249
920.0,Year,2017,K03000001,,,Enterprise,61,61 : Telecommunications,,250-499
595.0,Year,2017,K03000001,,,Enterprise,61,61 : Telecommunications,,500-999
760.0,Year,2017,K03000001,,,Enterprise,61,61 : Telecommunications,,1000-4999
410.0,Year,2017,K03000001,,,Enterprise,61,61 : Telecommunications,,5000+
8335.0,Year,2017,K03000001,,,Enterprise,61,61 : Telecommunications,,Total
1260.0,Year,2017,K04000001,,,Enterprise,61,61 : Telecommunications,,0-49
1695.0,Year,2017,K04000001,,,Enterprise,61,61 : Telecommunications,,50-99
2420.0,Year,2017,K04000001,,,Enterprise,61,61 : Telecommunications,,100-249
